neuron_class,gt_neurotransmitter,max_nt_value,conf,body,bodyId_pre,bodyId_post,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,x_pre,y_pre,z_pre,x_post,y_post,z_post,any_out_of_range
neuron11,dopamine,0.9082639813423156,0.966,1224941044,1224941044,734801540,26039.5,26069.5,20093.0,20123.0,20014.5,20044.5,26051,20110,20035,26058,20106,20024,False
neuron11,dopamine,0.7414529323577881,0.954,1224941044,1224941044,976997912,25710.5,25740.5,17402.5,17432.5,19179.0,19209.0,25721,17424,19196,25730,17411,19192,False
neuron11,dopamine,0.4250568747520447,0.984,1224941044,1224941044,1136248041,22424.0,22454.0,19691.5,19721.5,20765.0,20795.0,22433,19704,20786,22445,19709,20774,False
neuron11,dopamine,0.96298086643219,0.992,1224941044,1224941044,1227941128,22251.5,22281.5,22026.0,22056.0,21927.5,21957.5,22266,22037,21941,22267,22045,21944,False
neuron11,dopamine,0.9086286425590516,0.987,1224941044,1224941044,1014457195,30567.5,30597.5,23785.0,23815.0,22608.5,22638.5,30589,23803,22624,30576,23797,22623,False
neuron11,dopamine,0.5955857634544373,0.986,1224941044,1224941044,1072166282,26134.5,26164.5,19899.5,19929.5,19026.0,19056.0,26151,19915,19036,26148,19914,19046,False
neuron11,dopamine,0.7356995940208435,0.985,1224941044,1224941044,762226975,26060.0,26090.0,17988.0,18018.0,19331.5,19361.5,26080,18006,19344,26070,18000,19349,False
neuron12,dopamine,0.6218360662460327,0.969,1131827390,1131827390,859977121,31177.0,31207.0,21842.0,21872.0,20937.5,20967.5,31189,21860,20952,31195,21854,20953,False
neuron12,dopamine,0.4570568799972534,0.979,1131827390,1131827390,1293896697,21925.0,21955.0,19281.5,19311.5,19520.0,19550.0,21944,19289,19539,21936,19304,19531,False
neuron12,dopamine,0.541925847530365,0.963,1131827390,1131827390,1351756766,26609.5,26639.5,20075.0,20105.0,18798.0,18828.0,26618,20083,18811,26631,20097,18815,False
neuron12,dopamine,0.9024932384490968,0.987,1131827390,1131827390,5812983883,21820.0,21850.0,20600.0,20630.0,20549.0,20579.0,21841,20618,20560,21829,20612,20568,False
neuron12,dopamine,0.5961700677871704,0.99,1131827390,1131827390,693755250,24786.0,24816.0,21916.5,21946.5,20051.0,20081.0,24803,21927,20066,24799,21936,20066,False
neuron12,dopamine,0.8795619010925293,0.983,1131827390,1131827390,5813061541,31445.0,31475.0,22338.0,22368.0,20851.0,20881.0,31458,22351,20873,31462,22355,20859,False
neuron12,dopamine,0.8554916381835938,0.984,1131827390,1131827390,1257322613,24865.0,24895.0,20316.5,20346.5,18637.0,18667.0,24880,20326,18646,24880,20337,18658,False
neuron12,dopamine,0.9771511554718018,0.957,1131827390,1131827390,1016192580,28293.0,28323.0,20868.0,20898.0,18959.5,18989.5,28303,20885,18978,28313,20881,18971,False
neuron12,dopamine,0.662570059299469,0.964,1131827390,1131827390,1131836336,30780.0,30810.0,21453.0,21483.0,20725.5,20755.5,30790,21466,20739,30800,21470,20742,False
neuron12,dopamine,0.9425989985466005,0.955,1131827390,1131827390,923809011,26332.5,26362.5,20913.5,20943.5,17970.0,18000.0,26355,20921,17988,26340,20936,17982,False
neuron12,dopamine,0.9104126691818236,0.987,1131827390,1131827390,5813071255,23918.5,23948.5,18723.5,18753.5,18600.0,18630.0,23929,18743,18611,23938,18734,18619,False
neuron12,dopamine,0.7304577231407166,0.967,1131827390,1131827390,1131836229,25352.0,25382.0,20130.0,20160.0,18700.5,18730.5,25368,20152,18708,25366,20138,18723,False
neuron12,dopamine,0.664015531539917,0.974,1131827390,1131827390,755950242,23105.5,23135.5,21327.0,21357.0,20216.5,20246.5,23125,21341,20226,23116,21343,20237,False
neuron12,dopamine,0.8969629406929016,0.989,1131827390,1131827390,694562388,23319.5,23349.5,20386.0,20416.0,18060.0,18090.0,23331,20407,18070,23338,20395,18080,False
neuron12,dopamine,0.6213312149047852,0.993,1131827390,1131827390,946641278,31633.5,31663.5,23027.0,23057.0,21851.5,21881.5,31650,23042,21863,31647,23042,21870,False
neuron13,dopamine,0.8082862496376038,0.99,950229431,950229431,1101708390,14627.0,14657.0,14832.5,14862.5,20713.5,20743.5,14643,14853,20733,14641,14842,20724,False
neuron13,dopamine,0.5380274653434753,0.989,950229431,950229431,5813016204,9611.5,9641.5,22783.0,22813.0,21729.5,21759.5,9618,22798,21745,9635,22798,21744,False
neuron13,dopamine,0.9048624634742736,0.998,950229431,950229431,5813021533,10682.0,10712.0,24748.0,24778.0,17554.0,17584.0,10701,24758,17568,10693,24768,17570,False
neuron13,dopamine,0.813427209854126,0.981,950229431,950229431,729280727,10921.5,10951.5,21641.0,21671.0,17438.5,17468.5,10929,21663,17453,10944,21649,17454,False
neuron13,dopamine,0.9205936789512634,0.979,950229431,950229431,1044011735,12525.0,12555.0,21109.5,21139.5,21290.0,21320.0,12543,21118,21306,12537,21131,21304,False
neuron13,dopamine,0.4890535175800323,0.971,950229431,950229431,1351667174,11243.0,11273.0,26147.5,26177.5,21871.0,21901.0,11258,26168,21879,11258,26157,21893,False
neuron13,dopamine,0.52154141664505,0.992,950229431,950229431,821686394,15004.5,15034.5,19854.5,19884.5,16556.0,16586.0,15015,19860,16571,15024,19879,16571,False
neuron13,dopamine,0.994131863117218,0.965,950229431,950229431,761661626,10453.5,10483.5,20893.0,20923.0,14193.0,14223.0,10464,20907,14206,10473,20909,14210,False
neuron13,dopamine,0.98857843875885,0.993,950229431,950229431,1162180404,11431.0,11461.0,23036.0,23066.0,22665.0,22695.0,11440,23055,22675,11452,23047,22685,False
neuron13,dopamine,0.5754247903823853,0.968,950229431,950229431,734814622,10909.5,10939.5,21552.0,21582.0,15920.5,15950.5,10921,21555,15931,10928,21579,15940,False
neuron13,dopamine,0.7091941237449646,0.955,950229431,950229431,1069965440,14281.0,14311.0,16046.5,16076.5,18338.5,18368.5,14292,16064,18352,14300,16059,18355,False
neuron13,dopamine,0.7172529697418213,0.992,950229431,950229431,576502536,12708.5,12738.5,21286.0,21316.0,12131.0,12161.0,12721,21290,12148,12726,21312,12144,False
neuron13,dopamine,0.8590664863586426,0.977,950229431,950229431,576079106,6866.0,6896.0,25835.0,25865.0,13325.5,13355.5,6879,25846,13339,6883,25854,13342,False
neuron13,dopamine,0.9319270253181458,0.975,950229431,950229431,454002974,11104.5,11134.5,22207.5,22237.5,14506.0,14536.0,11125,22228,14517,11114,22217,14525,False
neuron13,dopamine,0.937449038028717,0.993,950229431,950229431,769263962,13051.0,13081.0,23221.0,23251.0,23739.0,23769.0,13070,23236,23752,13062,23236,23756,False
neuron14,dopamine,0.9690033793449402,0.99,1224595273,1224595273,329566174,26630.0,26660.0,17921.5,17951.5,19170.0,19200.0,26645,17936,19193,26645,17937,19177,False
neuron14,dopamine,0.3020802140235901,0.979,1224595273,1224595273,1164217481,24738.0,24768.0,18605.5,18635.5,18211.5,18241.5,24755,18628,18231,24751,18613,18222,False
neuron14,dopamine,0.4221179485321045,0.977,1224595273,1224595273,1195917506,23707.0,23737.0,21824.0,21854.0,21491.0,21521.0,23730,21840,21511,23714,21838,21501,False
neuron14,dopamine,0.8219045996665955,0.974,1224595273,1224595273,978358080,30738.5,30768.5,22422.5,22452.5,22497.0,22527.0,30748,22440,22513,30759,22435,22511,False
neuron14,dopamine,0.6471845507621765,0.967,1224595273,1224595273,1280107250,20888.0,20918.0,24056.0,24086.0,23510.0,23540.0,20909,24072,23528,20897,24070,23522,False
neuron14,dopamine,0.8259153366088867,0.979,1224595273,1224595273,5813060726,22463.5,22493.5,22017.5,22047.5,22235.0,22265.0,22485,22034,22249,22472,22031,22251,False
neuron14,dopamine,0.7626146078109741,0.961,1224595273,1224595273,1075827302,28298.0,28328.0,22496.5,22526.5,22170.5,22200.5,28301,22515,22189,28325,22508,22182,False
neuron14,dopamine,0.8370900750160217,0.99,1224595273,1224595273,1443238597,27506.0,27536.0,21345.0,21375.0,21466.5,21496.5,27521,21353,21485,27521,21367,21478,False
neuron14,dopamine,0.8942863345146179,0.991,1224595273,1224595273,1255630284,25017.0,25047.0,18119.5,18149.5,18504.0,18534.0,25038,18137,18518,25026,18132,18520,False
neuron14,dopamine,0.6877869367599487,0.987,1224595273,1224595273,5813060787,22588.0,22618.0,19554.0,19584.0,21049.0,21079.0,22604,19573,21057,22602,19565,21071,False
neuron14,dopamine,0.7417221665382385,0.994,1224595273,1224595273,1134201762,23859.0,23889.0,19775.5,19805.5,19793.0,19823.0,23869,19794,19814,23879,19787,19802,False
neuron14,dopamine,0.8482827544212341,0.952,1224595273,1224595273,1322772113,21878.0,21908.0,22060.0,22090.0,22486.0,22516.0,21896,22075,22506,21890,22075,22496,False
neuron14,dopamine,0.8997095823287964,0.976,1224595273,1224595273,732034061,31176.5,31206.5,23209.0,23239.0,23008.5,23038.5,31189,23230,23022,31194,23218,23025,False
neuron14,dopamine,0.5929439663887024,0.971,1224595273,1224595273,1003672766,28320.0,28350.0,22208.0,22238.0,21657.5,21687.5,28328,22220,21672,28342,22226,21673,False
neuron14,dopamine,0.9393850564956664,0.957,1224595273,1224595273,5813061116,27579.5,27609.5,20099.5,20129.5,20478.0,20508.0,27598,20115,20498,27591,20114,20488,False
neuron15,dopamine,0.7538313269615173,0.986,1100801075,1100801075,1159403919,23407.0,23437.0,21676.5,21706.5,20130.5,20160.5,23425,21696,20151,23419,21687,20140,False
neuron15,dopamine,0.5066340565681458,0.969,1100801075,1100801075,1075611602,29180.5,29210.5,22399.0,22429.0,19713.0,19743.0,29200,22412,19722,29191,22416,19734,False
neuron15,dopamine,0.711088240146637,0.963,1100801075,1100801075,1051980223,30652.5,30682.5,22046.0,22076.0,20368.5,20398.5,30665,22053,20384,30670,22069,20383,False
neuron15,dopamine,0.467453122138977,0.996,1100801075,1100801075,1288668458,21435.5,21465.5,21466.0,21496.0,20189.5,20219.5,21445,21477,20209,21456,21485,20200,False
neuron15,dopamine,0.6024817824363708,0.998,1100801075,1100801075,1159123802,31222.0,31252.0,22937.5,22967.5,21888.0,21918.0,31235,22949,21908,31239,22956,21898,False
neuron15,dopamine,0.6534214019775391,0.953,1100801075,1100801075,1008041892,20437.5,20467.5,23089.0,23119.0,22302.0,22332.0,20447,23104,22311,20458,23104,22323,False
neuron15,dopamine,0.896138072013855,0.955,1100801075,1100801075,859372751,20559.5,20589.5,23777.0,23807.0,22000.0,22030.0,20580,23792,22019,20569,23792,22011,False
neuron15,dopamine,0.8304720520973206,0.985,1100801075,1100801075,846991524,21606.0,21636.0,20965.5,20995.5,20862.0,20892.0,21615,20978,20879,21627,20983,20875,False
neuron15,dopamine,0.6511892080307007,0.984,1100801075,1100801075,1131836229,29860.0,29890.0,19602.0,19632.0,19281.5,19311.5,29870,19619,19293,29880,19615,19300,False
neuron15,dopamine,0.7344943284988403,0.961,1100801075,1100801075,1225640135,30599.0,30629.0,20516.0,20546.0,20338.5,20368.5,30612,20530,20351,30616,20532,20356,False
neuron15,dopamine,0.8591929078102112,0.968,1100801075,1100801075,5813048182,30531.5,30561.5,24735.5,24765.5,21810.5,21840.5,30549,24749,21821,30544,24752,21830,False
neuron15,dopamine,0.6218846440315247,0.968,1100801075,1100801075,973954598,21871.5,21901.5,19017.0,19047.0,19145.0,19175.0,21881,19035,19163,21892,19029,19157,False
neuron15,dopamine,0.6860122680664062,0.954,1100801075,1100801075,5813048182,25220.5,25250.5,19698.5,19728.5,18461.0,18491.0,25239,19712,18473,25232,19715,18479,False
neuron15,dopamine,0.764955461025238,0.974,1100801075,1100801075,941840616,23124.0,23154.0,18242.5,18272.5,18943.0,18973.0,23147,18260,18953,23131,18255,18963,False
neuron15,dopamine,0.6855408549308777,0.978,1100801075,1100801075,1131831822,30012.5,30042.5,23749.0,23779.0,21644.0,21674.0,30029,23763,21654,30026,23765,21664,False
neuron16,dopamine,0.8114850521087646,0.969,1100796921,1100796921,755950242,21771.5,21801.5,20592.5,20622.5,20344.0,20374.0,21787,20601,20360,21786,20614,20358,False
neuron16,dopamine,0.7165141701698303,0.99,1100796921,1100796921,1100801075,26482.5,26512.5,20120.5,20150.5,18687.5,18717.5,26490,20138,18707,26505,20133,18698,False
neuron16,dopamine,0.3913239538669586,0.97,1100796921,1100796921,818796911,21447.5,21477.5,21676.5,21706.5,20968.0,20998.0,21468,21689,20981,21457,21694,20985,False
neuron16,dopamine,0.8371657133102417,0.99,1100796921,1100796921,1066420480,31145.5,31175.5,22827.0,22857.0,21206.5,21236.5,31157,22846,21226,31164,22838,21217,False
neuron16,dopamine,0.8146705627441406,0.971,1100796921,1100796921,694562388,23426.0,23456.0,19093.0,19123.0,18824.5,18854.5,23446,19108,18835,23436,19108,18844,False
neuron16,dopamine,0.5806248188018799,0.981,1100796921,1100796921,942496391,22230.5,22260.5,22970.5,23000.5,20796.0,20826.0,22246,22981,20815,22245,22990,20807,False
neuron16,dopamine,0.9885143637657166,0.994,1100796921,1100796921,978021140,26868.0,26898.0,19169.0,19199.0,17569.5,17599.5,26886,19180,17581,26880,19188,17588,False
neuron16,dopamine,0.496848315000534,0.97,1100796921,1100796921,329566174,23142.0,23172.0,19690.5,19720.5,18825.0,18855.0,23163,19700,18846,23151,19711,18834,False
neuron16,dopamine,0.7307731509208679,0.994,1100796921,1100796921,1131836229,21314.5,21344.5,20865.0,20895.0,20538.0,20568.0,21334,20874,20553,21325,20886,20553,False
neuron16,dopamine,0.6570842266082764,0.987,1100796921,1100796921,5812987652,23494.5,23524.5,20363.0,20393.0,19488.0,19518.0,23509,20388,19499,23510,20368,19507,False
neuron16,dopamine,0.6582819819450378,0.984,1100796921,1100796921,673746277,23049.5,23079.5,19550.0,19580.0,19179.0,19209.0,23070,19564,19199,23059,19566,19189,False
neuron16,dopamine,0.5971945524215698,0.973,1100796921,1100796921,1450318227,24745.0,24775.0,22604.0,22634.0,23642.0,23672.0,24752,22619,23655,24768,22619,23659,False
neuron16,dopamine,0.643401563167572,0.97,1100796921,1100796921,673746277,22007.5,22037.5,21473.5,21503.5,20218.5,20248.5,22015,21487,20227,22030,21490,20240,False
neuron16,dopamine,0.5870304703712463,0.976,1100796921,1100796921,758035825,31304.5,31334.5,24315.5,24345.5,22156.0,22186.0,31324,24330,22175,31315,24331,22167,False
neuron16,dopamine,0.5463538765907288,0.981,1100796921,1100796921,1225290633,23536.0,23566.0,21551.0,21581.0,19463.0,19493.0,23554,21569,19486,23548,21563,19470,False
neuron17,dopamine,0.4555616378784179,0.956,759464163,759464163,5813022453,20196.0,20226.0,17326.0,17356.0,11192.5,11222.5,20202,17341,11203,20220,17341,11212,False
neuron17,dopamine,0.8570217490196228,0.973,759464163,759464163,669779033,30958.0,30988.0,18523.5,18553.5,10844.5,10874.5,30969,18532,10858,30977,18545,10861,False
neuron17,dopamine,0.918460488319397,0.971,759464163,759464163,855672976,23215.5,23245.5,17208.0,17238.0,14698.5,14728.5,23230,17212,14708,23231,17234,14719,False
neuron17,dopamine,0.9350733757019044,0.993,759464163,759464163,452401052,20967.5,20997.5,17372.5,17402.5,11891.0,11921.0,20980,17380,11903,20985,17395,11909,False
neuron17,dopamine,0.706253170967102,0.959,759464163,759464163,578034170,28965.5,28995.5,17266.0,17296.0,13349.5,13379.5,28983,17283,13371,28978,17279,13358,False
neuron17,dopamine,0.9649595022201538,0.962,759464163,759464163,728118509,29568.0,29598.0,16276.0,16306.0,14450.5,14480.5,29587,16287,14465,29579,16295,14466,False
neuron17,dopamine,0.9776108860969543,0.974,759464163,759464163,851209002,22563.5,22593.5,15382.0,15412.0,15347.0,15377.0,22581,15397,15358,22576,15397,15366,False
neuron17,dopamine,0.5417627096176147,0.994,759464163,759464163,607373222,21847.0,21877.0,17161.0,17191.0,12235.5,12265.5,21869,17172,12244,21855,17180,12257,False
neuron17,dopamine,0.996351957321167,0.959,759464163,759464163,417221397,19163.0,19193.0,17632.5,17662.5,10865.0,10895.0,19177,17650,10885,19179,17645,10875,False
neuron17,dopamine,0.968187153339386,0.996,759464163,759464163,666572081,23851.5,23881.5,13248.0,13278.0,17847.0,17877.0,23862,13256,17865,23871,13270,17859,False
neuron17,dopamine,0.8938003778457642,0.99,759464163,759464163,761532915,29517.0,29547.0,13915.0,13945.0,17643.5,17673.5,29532,13925,17658,29532,13935,17659,False
neuron17,dopamine,0.8380132913589478,0.99,759464163,759464163,729815858,22431.0,22461.0,15415.0,15445.0,16311.0,16341.0,22454,15431,16327,22438,15429,16325,False
neuron17,dopamine,0.6293144822120667,0.983,759464163,759464163,577697202,29054.5,29084.5,13735.5,13765.5,18277.5,18307.5,29072,13753,18297,29067,13748,18288,False
neuron17,dopamine,0.757045328617096,0.969,759464163,759464163,702200873,22894.0,22924.0,16156.0,16186.0,14108.0,14138.0,22913,16166,14114,22905,16176,14132,False
neuron17,dopamine,0.7718762159347534,0.989,759464163,759464163,1137326978,33809.0,33839.0,18253.5,18283.5,11674.0,11704.0,33818,18263,11688,33830,18274,11690,False
neuron18,dopamine,0.7524802684783936,0.986,915960391,915960391,5813071027,20986.5,21016.5,22773.5,22803.5,16423.0,16453.0,21005,22785,16434,20998,22792,16442,False
neuron18,dopamine,0.648798406124115,0.956,915960391,915960391,886280796,24844.0,24874.0,20387.5,20417.5,13517.5,13547.5,24858,20404,13527,24860,20401,13538,False
neuron18,dopamine,0.4443952441215515,0.951,915960391,915960391,513788774,25347.0,25377.0,22253.0,22283.0,15746.0,15776.0,25368,22268,15758,25356,22268,15764,False
neuron18,dopamine,0.6756626963615417,0.981,915960391,915960391,1102454319,22043.0,22073.0,23381.0,23411.0,16479.0,16509.0,22062,23390,16490,22054,23402,16498,False
neuron18,dopamine,0.5064283013343811,0.964,915960391,915960391,1072106313,21461.0,21491.0,20773.5,20803.5,15785.5,15815.5,21482,20787,15798,21470,20790,15803,False
neuron18,dopamine,0.9043227434158324,0.969,915960391,915960391,1071756308,21616.0,21646.0,24070.0,24100.0,16597.5,16627.5,21638,24082,16610,21624,24088,16615,False
neuron18,dopamine,0.6281050443649292,0.991,915960391,915960391,915964590,31325.0,31355.0,22867.5,22897.5,16858.0,16888.0,31329,22884,16874,31351,22881,16872,False
neuron18,dopamine,0.702329158782959,0.984,915960391,915960391,946990515,19975.5,20005.5,25588.5,25618.5,18340.5,18370.5,19996,25609,18357,19985,25598,18354,False
neuron18,dopamine,0.6617082357406616,0.951,915960391,915960391,1105955480,27043.5,27073.5,20620.0,20650.0,13711.0,13741.0,27060,20641,13725,27057,20629,13727,False
neuron18,dopamine,0.6925307512283325,0.974,915960391,915960391,1105955480,25984.0,26014.0,21115.0,21145.0,14333.0,14363.0,26000,21130,14339,25998,21130,14357,False
neuron18,dopamine,0.6092832684516907,0.961,915960391,915960391,1041139886,28661.5,28691.5,21669.5,21699.5,14983.0,15013.0,28675,21678,15000,28678,21691,14996,False
neuron18,dopamine,0.7546216249465942,0.972,915960391,915960391,577373434,21055.0,21085.0,23589.5,23619.5,17665.5,17695.5,21072,23611,17683,21068,23598,17678,False
neuron18,dopamine,0.3762660622596741,0.954,915960391,915960391,1104155523,32068.0,32098.0,24101.0,24131.0,17959.5,17989.5,32081,24111,17974,32085,24121,17975,False
neuron18,dopamine,0.4186665117740631,0.99,915960391,915960391,1102795781,21342.0,21372.0,22327.0,22357.0,16336.5,16366.5,21358,22337,16359,21356,22347,16344,False
neuron18,dopamine,0.8584691882133484,0.973,915960391,915960391,1040397559,23287.5,23317.5,22036.0,22066.0,15097.0,15127.0,23310,22046,15107,23295,22056,15117,False
neuron19,dopamine,0.5836856365203857,0.966,5813054384,5813054384,797074354,13596.5,13626.5,19828.0,19858.0,23545.0,23575.0,13617,19837,23559,13606,19849,23561,False
neuron19,dopamine,0.6023248434066772,0.991,5813054384,5813054384,1687831632,3540.5,3570.5,23004.0,23034.0,27276.5,27306.5,3559,23015,27299,3552,23023,27284,False
neuron19,dopamine,0.6788994669914246,0.959,5813054384,5813054384,1375504412,6972.5,7002.5,29108.5,29138.5,26307.0,26337.0,6996,29128,26320,6979,29119,26324,False
neuron19,dopamine,0.9052148461341858,0.953,5813054384,5813054384,1260914538,7594.5,7624.5,29701.5,29731.5,23472.5,23502.5,7608,29720,23486,7611,29713,23489,False
neuron19,dopamine,0.9351040720939636,0.994,5813054384,5813054384,1691303322,12168.0,12198.0,21961.0,21991.0,25230.5,25260.5,12173,21986,25236,12193,21966,25255,False
neuron19,dopamine,0.6496506929397583,0.987,5813054384,5813054384,950880008,4297.0,4327.0,27705.0,27735.0,24178.0,24208.0,4308,27720,24189,4316,27720,24197,False
neuron19,dopamine,0.9355269074440002,0.996,5813054384,5813054384,1602626242,13605.0,13635.0,20196.0,20226.0,24295.5,24325.5,13620,20215,24308,13620,20207,24313,False
neuron19,dopamine,0.5070683360099792,0.951,5813054384,5813054384,828455033,8068.5,8098.5,30526.0,30556.0,24848.5,24878.5,8080,30540,24859,8087,30542,24868,False
neuron19,dopamine,0.8650099039077759,0.988,5813054384,5813054384,5812991204,11682.0,11712.0,20325.5,20355.5,24949.0,24979.0,11704,20338,24964,11690,20343,24964,False
neuron19,dopamine,0.6328128576278687,0.978,5813054384,5813054384,5813057579,14090.5,14120.5,29811.0,29841.0,25822.0,25852.0,14103,29820,25839,14108,29832,25835,False
neuron19,dopamine,0.8213756084442139,0.989,5813054384,5813054384,1779567374,4540.5,4570.5,24734.5,24764.5,29303.0,29333.0,4558,24749,29323,4553,24750,29313,False
neuron19,dopamine,0.5618963837623596,0.973,5813054384,5813054384,1508123633,10411.5,10441.5,21250.5,21280.5,25297.0,25327.0,10432,21269,25311,10421,21262,25313,False
neuron19,dopamine,0.6608474850654602,0.96,5813054384,5813054384,1511888459,8626.5,8656.5,27175.0,27205.0,24063.5,24093.5,8639,27187,24069,8644,27193,24088,False
neuron19,dopamine,0.9330549240112304,0.976,5813054384,5813054384,1343804739,13994.0,14024.0,27588.0,27618.0,22496.0,22526.0,14009,27603,22519,14009,27603,22503,False
neuron19,dopamine,0.8531922101974487,0.982,5813054384,5813054384,1571884727,6501.5,6531.5,25564.5,25594.5,28227.5,28257.5,6513,25578,28246,6520,25581,28239,False
neuron20,dopamine,0.8034278750419617,0.969,542039038,542039038,5813068575,18159.5,18189.5,18286.5,18316.5,10800.5,10830.5,18168,18300,10818,18181,18303,10813,False
neuron20,dopamine,0.970840871334076,0.995,542039038,542039038,541681271,21521.0,21551.0,17740.5,17770.5,11787.5,11817.5,21540,17761,11799,21532,17750,11806,False
neuron20,dopamine,0.5911960005760193,0.963,542039038,542039038,455141922,17823.0,17853.0,17182.0,17212.0,11361.5,11391.5,17836,17199,11372,17840,17195,11381,False
neuron20,dopamine,0.7015639543533325,0.984,542039038,542039038,974110912,21470.0,21500.0,17512.5,17542.5,11876.0,11906.0,21491,17519,11891,21479,17536,11891,False
neuron20,dopamine,0.8848708868026733,0.963,542039038,542039038,729479296,28963.0,28993.0,17079.5,17109.5,13149.5,13179.5,28983,17090,13164,28973,17099,13165,False
neuron20,dopamine,0.783175528049469,0.982,542039038,542039038,299617529,21296.5,21326.5,16986.0,17016.0,12002.5,12032.5,21299,17001,12023,21324,17001,12012,False
neuron20,dopamine,0.9071986079216005,0.987,542039038,542039038,295107514,11733.0,11763.0,16544.0,16574.0,13647.5,13677.5,11749,16563,13668,11747,16555,13657,False
neuron20,dopamine,0.7509549260139465,0.994,542039038,542039038,728122756,32646.5,32676.5,18602.5,18632.5,10959.5,10989.5,32663,18623,10967,32660,18612,10982,False
neuron20,dopamine,0.8994953036308289,0.98,542039038,542039038,759464163,22388.5,22418.5,16687.0,16717.0,12624.5,12654.5,22401,16708,12641,22406,16696,12638,False
neuron20,dopamine,0.9225454330444336,0.971,542039038,542039038,759149133,29236.5,29266.5,13978.5,14008.5,17334.5,17364.5,29247,13989,17349,29256,13998,17350,False
neuron20,dopamine,0.8096696734428406,0.975,542039038,542039038,455141922,21944.5,21974.5,16651.5,16681.5,12696.0,12726.0,21961,16669,12706,21958,16664,12716,False
neuron20,dopamine,0.8722832202911377,0.955,542039038,542039038,759464163,26281.5,26311.5,13327.5,13357.5,19443.5,19473.5,26297,13348,19458,26296,13337,19459,False
neuron20,dopamine,0.7393524050712585,0.983,542039038,542039038,759149133,22426.0,22456.0,15158.0,15188.0,15614.5,15644.5,22444,15170,15625,22438,15176,15634,False
neuron20,dopamine,0.963448703289032,0.994,542039038,542039038,389626867,20145.5,20175.5,17691.0,17721.0,11405.5,11435.5,20165,17697,11416,20156,17715,11425,False
neuron20,dopamine,0.6563728451728821,0.998,542039038,542039038,5813068575,20990.5,21020.5,16195.5,16225.5,12953.5,12983.5,21008,16213,12964,21003,16208,12973,False
