neurotransmitter,neuron_class,bodyId_pre,bodyId_post,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,x_pre,y_pre,z_pre,x_post,y_post,z_post,any_out_of_range
acetylcholine,neuron5,12663,31403847920,14874,15004,31441,31571,39129,39259,14939,31506,39194,14950,31483,39218,False
acetylcholine,neuron5,12663,162870,14874,15004,31441,31571,39129,39259,14939,31506,39194,14917,31513,39190,False
acetylcholine,neuron5,12663,42480160257,18222,18352,31051,31181,53151,53281,18287,31116,53216,18292,31100,53200,False
acetylcholine,neuron5,12663,40859653556,14427,14557,33922,34052,51147,51277,14492,33987,51212,14469,33971,51204,False
acetylcholine,neuron5,12663,156783,17606,17736,31373,31503,56293,56423,17671,31438,56358,17649,31451,56358,False
acetylcholine,neuron5,12663,24299,16913,17043,36069,36199,57053,57183,16978,36134,57118,16976,36144,57104,False
acetylcholine,neuron5,12663,44981087080,16511,16641,36565,36695,56248,56378,16576,36630,56313,16561,36655,56343,False
acetylcholine,neuron5,12663,45398436255,15747,15877,37419,37549,56786,56916,15812,37484,56851,15829,37479,56864,False
acetylcholine,neuron5,12663,31389736946,15209,15339,29733,29863,39317,39447,15274,29798,39382,15252,29766,39388,False
acetylcholine,neuron6,12177,44147126639,28418,28548,34436,34566,55015,55145,28483,34501,55080,28502,34508,55069,False
acetylcholine,neuron6,12177,43782759125,28294,28424,40980,41110,54319,54449,28359,41045,54384,28354,41058,54396,False
acetylcholine,neuron6,12177,11356,30248,30378,38746,38876,35590,35720,30313,38811,35655,30301,38801,35686,False
acetylcholine,neuron6,12177,10512,29591,29721,32637,32767,40473,40603,29656,32702,40538,29665,32669,40550,False
acetylcholine,neuron6,12177,30619616954,28883,29013,36654,36784,38249,38379,28948,36719,38314,28962,36721,38299,False
acetylcholine,neuron6,12177,31419177941,29962,30092,33354,33484,39199,39329,30027,33419,39264,30044,33387,39280,False
acetylcholine,neuron6,12177,30212951785,30892,31022,37078,37208,37492,37622,30957,37143,37557,30956,37162,37547,False
acetylcholine,neuron6,12177,10590,30270,30400,38715,38845,50979,51109,30335,38780,51044,30345,38766,51050,False
acetylcholine,neuron6,12177,25064,30273,30403,38744,38874,50910,51040,30338,38809,50975,30352,38814,50963,False
acetylcholine,neuron6,12177,13641,30381,30511,38806,38936,50677,50807,30446,38871,50742,30452,38887,50728,False
acetylcholine,neuron6,12177,41235492523,25528,25658,29158,29288,51215,51345,25593,29223,51280,25584,29206,51273,False
acetylcholine,neuron6,12177,31419175684,29962,30092,33354,33484,39199,39329,30027,33419,39264,30006,33417,39244,False
acetylcholine,neuron6,12177,17982,28347,28477,41033,41163,54333,54463,28412,41098,54398,28401,41111,54403,False
acetylcholine,neuron6,12177,30254,28418,28548,34436,34566,55015,55145,28483,34501,55080,28485,34461,55069,False
acetylcholine,neuron6,12177,42088276656,28258,28388,33440,33570,52317,52447,28323,33505,52382,28339,33505,52357,False
acetylcholine,neuron6,12177,30998368147,31976,32106,32220,32350,38835,38965,32041,32285,38900,32025,32314,38877,False
acetylcholine,neuron6,12177,30163545445,32715,32845,29939,30069,37559,37689,32780,30004,37624,32787,30003,37655,False
acetylcholine,neuron6,12177,30998369808,31947,32077,32120,32250,38860,38990,32012,32185,38925,32010,32158,38938,False
acetylcholine,neuron6,12177,41303065199,29927,30057,38715,38845,51650,51780,29992,38780,51715,29990,38748,51715,False
acetylcholine,neuron6,12177,31419176661,29988,30118,33505,33635,39179,39309,30053,33570,39244,30039,33593,39234,False
acetylcholine,neuron6,12177,41695533901,27460,27590,36089,36219,51961,52091,27525,36154,52026,27524,36136,52030,False
acetylcholine,neuron6,12177,29399277847,30670,30800,37885,38015,36531,36661,30735,37950,36596,30753,37956,36584,False
acetylcholine,neuron6,12177,100726,30317,30447,37711,37841,35921,36051,30382,37776,35986,30361,37777,35966,False
acetylcholine,neuron6,12177,44543564363,31337,31467,32505,32635,55313,55443,31402,32570,55378,31406,32580,55397,False
acetylcholine,neuron6,12177,44150582842,27234,27364,34925,35055,54765,54895,27299,34990,54830,27328,34983,54833,False
acetylcholine,neuron6,12177,42088276650,28255,28385,33555,33685,52300,52430,28320,33620,52365,28346,33606,52362,False
acetylcholine,neuron6,12177,44546677709,25910,26040,33217,33347,55766,55896,25975,33282,55831,25986,33279,55815,False
acetylcholine,neuron6,12177,42523315840,27327,27457,37085,37215,52988,53118,27392,37150,53053,27375,37147,53020,False
acetylcholine,neuron6,12177,43736694783,27580,27710,34724,34854,54513,54643,27645,34789,54578,27654,34775,54570,False
acetylcholine,neuron6,12177,42509208054,27811,27941,35324,35454,53328,53458,27876,35389,53393,27855,35377,53405,False
acetylcholine,neuron6,12177,31026429279,29024,29154,36297,36427,38586,38716,29089,36362,38651,29089,36333,38622,False
acetylcholine,neuron6,12177,31404987527,29373,29503,31296,31426,39458,39588,29438,31361,39523,29465,31395,39506,False
acetylcholine,neuron6,12177,10450,28948,29078,32812,32942,50948,51078,29013,32877,51013,29045,32860,51014,False
acetylcholine,neuron6,12177,42088277313,28258,28388,33440,33570,52317,52447,28323,33505,52382,28335,33492,52377,False
acetylcholine,neuron6,12177,30991251115,31400,31530,31287,31417,38547,38677,31465,31352,38612,31453,31358,38625,False
acetylcholine,neuron6,12177,44140131434,29260,29390,33698,33828,55090,55220,29325,33763,55155,29340,33756,55143,False
acetylcholine,neuron6,12177,31404987663,29383,29513,31351,31481,39468,39598,29448,31416,39533,29458,31416,39554,False
acetylcholine,neuron6,12177,154478,26176,26306,34563,34693,56192,56322,26241,34628,56257,26244,34642,56245,False
acetylcholine,neuron6,12177,30998367132,31947,32077,32120,32250,38860,38990,32012,32185,38925,32002,32163,38887,False
acetylcholine,neuron6,12177,22797,30667,30797,37860,37990,36699,36829,30732,37925,36764,30741,37916,36734,False
acetylcholine,neuron6,12177,31015940850,30530,30660,34601,34731,38792,38922,30595,34666,38857,30601,34659,38874,False
acetylcholine,neuron6,12177,44150543646,27234,27364,34925,35055,54765,54895,27299,34990,54830,27282,34983,54865,False
acetylcholine,neuron6,12177,44585743894,27805,27935,39053,39183,55533,55663,27870,39118,55598,27886,39129,55614,False
acetylcholine,neuron6,12177,24669,32688,32818,30098,30228,37628,37758,32753,30163,37693,32763,30164,37708,False
acetylcholine,neuron6,12177,25064,30564,30694,32243,32373,52786,52916,30629,32308,52851,30644,32299,52860,False
acetylcholine,neuron6,12177,28715,29988,30118,33505,33635,39179,39309,30053,33570,39244,30058,33588,39234,False
acetylcholine,neuron6,12177,31404987107,29373,29503,31296,31426,39458,39588,29438,31361,39523,29456,31368,39522,False
acetylcholine,neuron6,12177,44539600427,25892,26022,32252,32382,55781,55911,25957,32317,55846,25977,32319,55850,False
acetylcholine,neuron6,12177,12260,30180,30310,37456,37586,50343,50473,30245,37521,50408,30255,37496,50403,False
acetylcholine,neuron6,12177,25776,30398,30528,32877,33007,53554,53684,30463,32942,53619,30468,32910,53617,False
acetylcholine,neuron7,152191,37570994725,30538,30668,33066,33196,46576,46706,30603,33131,46641,30613,33116,46671,False
acetylcholine,neuron7,152191,14480,31174,31304,26666,26796,35328,35458,31239,26731,35393,31221,26725,35397,False
acetylcholine,neuron7,152191,14424,32269,32399,32420,32550,40330,40460,32334,32485,40395,32321,32473,40388,False
acetylcholine,neuron7,152191,33035912759,31213,31343,30183,30313,41424,41554,31278,30248,41489,31287,30208,41467,False
acetylcholine,neuron7,152191,39629414301,24989,25119,33889,34019,49538,49668,25054,33954,49603,25080,33939,49599,False
acetylcholine,neuron7,152191,39205496282,32421,32551,31931,32061,48909,49039,32486,31996,48974,32481,32014,48965,False
acetylcholine,neuron7,152191,31819116422,32832,32962,32084,32214,39758,39888,32897,32149,39823,32879,32155,39862,False
acetylcholine,neuron7,152191,33453377828,31385,31515,30841,30971,41550,41680,31450,30906,41615,31468,30907,41643,False
acetylcholine,neuron7,152191,30563173183,30971,31101,28547,28677,38252,38382,31036,28612,38317,31004,28618,38325,False
acetylcholine,neuron7,152191,32243503968,31520,31650,33796,33926,40628,40758,31585,33861,40693,31565,33893,40709,False
acetylcholine,neuron7,152191,38798719390,32959,33089,32662,32792,48543,48673,33024,32727,48608,33013,32727,48588,False
acetylcholine,neuron7,152191,33050104101,31550,31680,31820,31950,41290,41420,31615,31885,41355,31622,31898,41391,False
acetylcholine,neuron7,152191,10173,32959,33089,32662,32792,48543,48673,33024,32727,48608,33021,32704,48632,False
acetylcholine,neuron7,152191,38384707534,31755,31885,31869,31999,47722,47852,31820,31934,47787,31799,31937,47797,False
acetylcholine,neuron7,152191,38398505480,26755,26885,33955,34085,47772,47902,26820,34020,47837,26823,34007,47817,False
acetylcholine,neuron7,152191,31387414613,31122,31252,29079,29209,39098,39228,31187,29144,39163,31208,29133,39197,False
acetylcholine,neuron7,152191,15520,26755,26885,33955,34085,47772,47902,26820,34020,47837,26831,34019,47867,False
acetylcholine,neuron7,152191,12284,31122,31252,29079,29209,39098,39228,31187,29144,39163,31187,29159,39147,False
acetylcholine,neuron7,152191,17185,23841,23971,36502,36632,52896,53026,23906,36567,52961,23899,36589,52963,False
acetylcholine,neuron7,152191,35950740219,29179,29309,35887,36017,45107,45237,29244,35952,45172,29251,35960,45194,False
acetylcholine,neuron7,152191,31801307642,31019,31149,29499,29629,39754,39884,31084,29564,39819,31090,29596,39809,False
acetylcholine,neuron7,152191,15630,31705,31835,26949,27079,36508,36638,31770,27014,36573,31774,27031,36569,False
acetylcholine,neuron7,152191,20890,30231,30361,28637,28767,38666,38796,30296,28702,38731,30325,28724,38729,False
acetylcholine,neuron7,152191,10395,25299,25429,35883,36013,54795,54925,25364,35948,54860,25404,35941,54858,False
acetylcholine,neuron7,152191,12284,30473,30603,31286,31416,42988,43118,30538,31351,43053,30543,31366,43062,False
acetylcholine,neuron7,152191,14290,31404,31534,26811,26941,36537,36667,31469,26876,36602,31475,26851,36605,False
acetylcholine,neuron7,152191,14290,30238,30368,28505,28635,38557,38687,30303,28570,38622,30298,28555,38633,False
acetylcholine,neuron7,152191,10305,31520,31650,33796,33926,40628,40758,31585,33861,40693,31563,33879,40688,False
acetylcholine,neuron7,152191,15654,25299,25429,35883,36013,54795,54925,25364,35948,54860,25395,35933,54875,False
acetylcholine,neuron7,152191,29321531109,31404,31534,26811,26941,36537,36667,31469,26876,36602,31483,26876,36591,False
acetylcholine,neuron7,152191,29321531109,31426,31556,26819,26949,36580,36710,31491,26884,36645,31506,26878,36641,False
acetylcholine,neuron7,152191,37153574696,30655,30785,32020,32150,46463,46593,30720,32085,46528,30746,32089,46542,False
acetylcholine,neuron7,152191,10052,25228,25358,30532,30662,47270,47400,25293,30597,47335,25286,30609,47346,False
acetylcholine,neuron7,152191,30563168700,30968,31098,28389,28519,38016,38146,31033,28454,38081,31000,28447,38099,False
acetylcholine,neuron7,152191,38384753557,31855,31985,31926,32056,47855,47985,31920,31991,47920,31915,31992,47943,False
acetylcholine,neuron7,152191,41274292493,24474,24604,34508,34638,51519,51649,24539,34573,51584,24544,34606,51582,False
acetylcholine,neuron7,152191,11305,33826,33956,31248,31378,38133,38263,33891,31313,38198,33905,31283,38190,False
acetylcholine,neuron7,152191,13309,26167,26297,35592,35722,57309,57439,26232,35657,57374,26213,35641,57367,False
acetylcholine,neuron7,152191,32632710744,32270,32400,31150,31280,40655,40785,32335,31215,40720,32326,31233,40714,False
acetylcholine,neuron7,152191,15630,31426,31556,26819,26949,36580,36710,31491,26884,36645,31499,26875,36625,False
acetylcholine,neuron7,152191,14544,26755,26885,33955,34085,47772,47902,26820,34020,47837,26832,34009,47846,False
acetylcholine,neuron7,152191,28090476724,31227,31357,26699,26829,35313,35443,31292,26764,35378,31308,26741,35379,False
acetylcholine,neuron7,152191,11146,31550,31680,31820,31950,41290,41420,31615,31885,41355,31633,31917,41346,False
acetylcholine,neuron7,152191,10241,24989,25119,33889,34019,49538,49668,25054,33954,49603,25046,33992,49599,False
acetylcholine,neuron7,152191,37160649802,30415,30545,33181,33311,46596,46726,30480,33246,46661,30487,33249,46690,False
acetylcholine,neuron7,152191,41274331660,24474,24604,34508,34638,51519,51649,24539,34573,51584,24538,34580,51562,False
acetylcholine,neuron7,152191,10632,33705,33835,32061,32191,38662,38792,33770,32126,38727,33749,32117,38733,False
acetylcholine,neuron7,152191,38798719390,33092,33222,32636,32766,48218,48348,33157,32701,48283,33164,32710,48317,False
acetylcholine,neuron7,152191,11146,31019,31149,29499,29629,39754,39884,31084,29564,39819,31048,29586,39809,False
acetylcholine,neuron7,152191,26263,33036,33166,32646,32776,48227,48357,33101,32711,48292,33109,32740,48266,False
acetylcholine,neuron8,14109,10689,20013,20143,36477,36607,55527,55657,20078,36542,55592,20077,36523,55604,False
acetylcholine,neuron8,14109,14416,14613,14743,28314,28444,55562,55692,14678,28379,55627,14653,28353,55645,False
acetylcholine,neuron8,14109,37149007202,17755,17885,31042,31172,47581,47711,17820,31107,47646,17808,31091,47640,False
acetylcholine,neuron8,14109,14856,14658,14788,29725,29855,56946,57076,14723,29790,57011,14743,29768,57001,False
acetylcholine,neuron8,14109,37965986038,14833,14963,31225,31355,47317,47447,14898,31290,47382,14919,31275,47358,False
acetylcholine,neuron8,14109,37966224751,17755,17885,31042,31172,47581,47711,17820,31107,47646,17829,31139,47677,False
acetylcholine,neuron8,14109,18398,14226,14356,28504,28634,49529,49659,14291,28569,49594,14308,28570,49615,False
acetylcholine,neuron8,14109,10626,26399,26529,39399,39529,48090,48220,26464,39464,48155,26467,39472,48138,False
acetylcholine,neuron8,14109,44513968997,14613,14743,28314,28444,55562,55692,14678,28379,55627,14711,28380,55636,False
acetylcholine,neuron8,14109,37965949366,14225,14355,31106,31236,47489,47619,14290,31171,47554,14285,31197,47583,False
acetylcholine,neuron8,14109,44100039779,14362,14492,27758,27888,54981,55111,14427,27823,55046,14396,27815,55054,False
acetylcholine,neuron8,14109,11110,19252,19382,38422,38552,47871,48001,19317,38487,47936,19326,38467,47930,False
acetylcholine,neuron8,14109,17195,19348,19478,38431,38561,47828,47958,19413,38496,47893,19413,38477,47898,False
acetylcholine,neuron8,14109,38362272389,15590,15720,29257,29387,48075,48205,15655,29322,48140,15660,29291,48117,False
acetylcholine,neuron8,14109,47032700854,14884,15014,36635,36765,58583,58713,14949,36700,58648,14955,36690,58660,False
acetylcholine,neuron8,14109,37555714812,15578,15708,31093,31223,46918,47048,15643,31158,46983,15624,31150,46974,False
acetylcholine,neuron8,14109,44100039034,14385,14515,27879,28009,54944,55074,14450,27944,55009,14450,27960,55012,False
acetylcholine,neuron8,14109,37152439483,15850,15980,32112,32242,46479,46609,15915,32177,46544,15907,32207,46554,False
acetylcholine,neuron8,14109,10689,20137,20267,35004,35134,55286,55416,20202,35069,55351,20188,35079,55360,False
acetylcholine,neuron8,14109,18600,15609,15739,34036,34166,46377,46507,15674,34101,46442,15634,34126,46451,False
acetylcholine,neuron8,14109,37152439169,15850,15980,32112,32242,46479,46609,15915,32177,46544,15916,32164,46557,False
acetylcholine,neuron8,14109,44100078544,14385,14515,27879,28009,54944,55074,14450,27944,55009,14476,27926,55025,False
acetylcholine,neuron8,14109,10440,17132,17262,32795,32925,46478,46608,17197,32860,46543,17221,32876,46535,False
acetylcholine,neuron8,14109,40895540731,20828,20958,39329,39459,51030,51160,20893,39394,51095,20910,39417,51093,False
acetylcholine,neuron8,14109,36767784609,28220,28350,35928,36058,45806,45936,28285,35993,45871,28298,35989,45905,False
acetylcholine,neuron8,14109,37966224475,17755,17885,31042,31172,47581,47711,17820,31107,47646,17811,31101,47658,False
acetylcholine,neuron8,14109,46576434744,15891,16021,30260,30390,58174,58304,15956,30325,58239,15947,30290,58222,False
acetylcholine,neuron8,14109,33414,13479,13609,28785,28915,49881,50011,13544,28850,49946,13522,28849,49956,False
acetylcholine,neuron8,14109,21499,15628,15758,30533,30663,56788,56918,15693,30598,56853,15693,30598,56870,False
acetylcholine,neuron8,14109,37156042909,16508,16638,32776,32906,46159,46289,16573,32841,46224,16549,32837,46260,False
acetylcholine,neuron8,14109,28497,13332,13462,29299,29429,48978,49108,13397,29364,49043,13410,29376,49051,False
acetylcholine,neuron8,14109,37159626465,17132,17262,32795,32925,46478,46608,17197,32860,46543,17199,32844,46545,False
acetylcholine,neuron8,14109,37555710145,15569,15699,31103,31233,46838,46968,15634,31168,46903,15622,31172,46928,False
acetylcholine,neuron8,14109,45348912131,15628,15758,30533,30663,56788,56918,15693,30598,56853,15684,30631,56853,False
acetylcholine,neuron8,14109,45348914214,15628,15758,30533,30663,56788,56918,15693,30598,56853,15662,30598,56853,False
acetylcholine,neuron8,14109,39586147153,14214,14344,28065,28195,49602,49732,14279,28130,49667,14264,28137,49670,False
acetylcholine,neuron8,14109,12158,14162,14292,27689,27819,54877,55007,14227,27754,54942,14217,27734,54944,False
acetylcholine,neuron8,14109,44100037988,14385,14515,27879,28009,54944,55074,14450,27944,55009,14446,27966,54987,False
acetylcholine,neuron8,14109,24382,13332,13462,29299,29429,48978,49108,13397,29364,49043,13379,29358,49063,False
acetylcholine,neuron8,14109,45384601299,19811,19941,35724,35854,56756,56886,19876,35789,56821,19870,35809,56783,False
acetylcholine,neuron8,14109,39186323049,13332,13462,29299,29429,48978,49108,13397,29364,49043,13392,29370,49073,False
acetylcholine,neuron8,14109,47835928028,17531,17661,34304,34434,59813,59943,17596,34369,59878,17578,34369,59894,False
acetylcholine,neuron8,14109,17373,15627,15757,33993,34123,46393,46523,15692,34058,46458,15671,34061,46495,False
acetylcholine,neuron8,14109,45348911489,15628,15758,30533,30663,56788,56918,15693,30598,56853,15677,30613,56844,False
acetylcholine,neuron8,14109,38433848852,26399,26529,39399,39529,48090,48220,26464,39464,48155,26475,39478,48157,False
acetylcholine,neuron8,14109,47835926701,17531,17661,34304,34434,59813,59943,17596,34369,59878,17577,34382,59855,False
acetylcholine,neuron8,14109,39593131759,13150,13280,29049,29179,49168,49298,13215,29114,49233,13208,29127,49247,False
acetylcholine,neuron8,14109,39589676917,14226,14356,28504,28634,49529,49659,14291,28569,49594,14324,28580,49602,False
acetylcholine,neuron8,14109,37152439483,15820,15950,32156,32286,46479,46609,15885,32221,46544,15905,32205,46552,False
acetylcholine,neuron8,14109,14606,17147,17277,32350,32480,57688,57818,17212,32415,57753,17206,32396,57729,False
acetylcholine,neuron9,12429,34665889973,20270,20400,28342,28472,43162,43292,20335,28407,43227,20348,28399,43246,False
acetylcholine,neuron9,12429,44949518825,20605,20735,31795,31925,56048,56178,20670,31860,56113,20666,31843,56100,False
acetylcholine,neuron9,12429,13482,16395,16525,30999,31129,39172,39302,16460,31064,39237,16464,31032,39218,False
acetylcholine,neuron9,12429,33848601521,18921,19051,29015,29145,42198,42328,18986,29080,42263,18964,29113,42275,False
acetylcholine,neuron9,12429,18480,17084,17214,29731,29861,41021,41151,17149,29796,41086,17151,29770,41105,False
acetylcholine,neuron9,12429,30158874815,17696,17826,29501,29631,38043,38173,17761,29566,38108,17780,29562,38106,False
acetylcholine,neuron9,12429,33855562828,17291,17421,29795,29925,42405,42535,17356,29860,42470,17383,29832,42466,False
acetylcholine,neuron9,12429,28482391514,21807,21937,24614,24744,35750,35880,21872,24679,35815,21848,24701,35815,False
acetylcholine,neuron9,12429,33848600009,18921,19051,29015,29145,42198,42328,18986,29080,42263,19000,29054,42249,False
acetylcholine,neuron9,12429,26610,16395,16525,30999,31129,39172,39302,16460,31064,39237,16444,31053,39260,False
acetylcholine,neuron9,12429,32617499456,18335,18465,28894,29024,40907,41037,18400,28959,40972,18388,28932,40977,False
acetylcholine,neuron9,12429,28082534527,20391,20521,25633,25763,35291,35421,20456,25698,35356,20465,25704,35369,False
acetylcholine,neuron9,12429,12041,22127,22257,28642,28772,50514,50644,22192,28707,50579,22222,28679,50578,False
acetylcholine,neuron9,12429,25188897508,21232,21362,22842,22972,31273,31403,21297,22907,31338,21287,22928,31350,False
acetylcholine,neuron9,12429,12926,20270,20400,28342,28472,43162,43292,20335,28407,43227,20354,28388,43214,False
acetylcholine,neuron9,12429,10619,21594,21724,28953,29083,49260,49390,21659,29018,49325,21645,29023,49298,False
acetylcholine,neuron9,12429,39590262605,21816,21946,28310,28440,49280,49410,21881,28375,49345,21887,28343,49328,False
acetylcholine,neuron9,12429,42483696616,18206,18336,31337,31467,52935,53065,18271,31402,53000,18253,31397,52997,False
acetylcholine,neuron9,12429,44949518543,20425,20555,31842,31972,55996,56126,20490,31907,56061,20484,31903,56036,False
acetylcholine,neuron9,12429,40835479572,21879,22009,30475,30605,50925,51055,21944,30540,50990,21939,30566,50996,False
acetylcholine,neuron9,12429,40828407938,22009,22139,29790,29920,51143,51273,22074,29855,51208,22069,29838,51244,False
acetylcholine,neuron9,12429,33848600525,18921,19051,29015,29145,42198,42328,18986,29080,42263,18963,29095,42256,False
acetylcholine,neuron9,12429,32624453144,16780,16910,30058,30188,40527,40657,16845,30123,40592,16828,30119,40575,False
acetylcholine,neuron9,12429,16714,21594,21724,28953,29083,49260,49390,21659,29018,49325,21663,28992,49303,False
acetylcholine,neuron9,12429,44128975222,22430,22560,32044,32174,55226,55356,22495,32109,55291,22484,32144,55303,False
acetylcholine,neuron9,12429,33031309661,17138,17268,29791,29921,40973,41103,17203,29856,41038,17205,29865,41023,False
acetylcholine,neuron9,12429,31393435311,17559,17689,29791,29921,39356,39486,17624,29856,39421,17615,29875,39446,False
acetylcholine,neuron9,12429,17250,20627,20757,22670,22800,30531,30661,20692,22735,30596,20712,22737,30600,False
acetylcholine,neuron9,12429,39600757304,20346,20476,30053,30183,49192,49322,20411,30118,49257,20403,30114,49293,False
acetylcholine,neuron9,12429,21525,21594,21724,28953,29083,49260,49390,21659,29018,49325,21638,29024,49315,False
acetylcholine,neuron9,12429,28496339539,19413,19543,26179,26309,35384,35514,19478,26244,35449,19463,26248,35443,False
acetylcholine,neuron9,12429,14453,20491,20621,31955,32085,56068,56198,20556,32020,56133,20552,32034,56124,False
acetylcholine,neuron9,12429,25448,19435,19565,26237,26367,35410,35540,19500,26302,35475,19492,26316,35462,False
acetylcholine,neuron9,12429,11065,20298,20428,26064,26194,35054,35184,20363,26129,35119,20371,26145,35117,False
acetylcholine,neuron9,12429,16714,17291,17421,29795,29925,42405,42535,17356,29860,42470,17375,29860,42466,False
acetylcholine,neuron9,12429,23674,16472,16602,31287,31417,38583,38713,16537,31352,38648,16550,31312,38640,False
acetylcholine,neuron9,12429,30569219994,17696,17826,29501,29631,38043,38173,17761,29566,38108,17785,29549,38106,False
acetylcholine,neuron9,12429,44949561031,20605,20735,31795,31925,56048,56178,20670,31860,56113,20662,31833,56127,False
acetylcholine,neuron9,12429,30993649482,16472,16602,31287,31417,38583,38713,16537,31352,38648,16547,31349,38670,False
acetylcholine,neuron9,12429,28496339396,19413,19543,26179,26309,35384,35514,19478,26244,35449,19477,26283,35443,False
acetylcholine,neuron9,12429,31393433947,17559,17689,29791,29921,39356,39486,17624,29856,39421,17600,29874,39414,False
acetylcholine,neuron9,12429,24778547181,21232,21362,22842,22972,31273,31403,21297,22907,31338,21324,22892,31350,False
acetylcholine,neuron9,12429,33852062123,17662,17792,29269,29399,42302,42432,17727,29334,42367,17738,29301,42353,False
acetylcholine,neuron9,12429,41649153532,22255,22385,29356,29486,52051,52181,22320,29421,52116,22296,29414,52099,False
acetylcholine,neuron9,12429,44135809078,18973,19103,32895,33025,55095,55225,19038,32960,55160,19053,32967,55168,False
acetylcholine,neuron9,12429,42059503695,22398,22528,29362,29492,52233,52363,22463,29427,52298,22464,29392,52302,False
acetylcholine,neuron9,12429,10070,21727,21857,31759,31889,56061,56191,21792,31824,56126,21777,31838,56151,False
acetylcholine,neuron9,12429,40835480013,21909,22039,30442,30572,50933,51063,21974,30507,50998,21986,30513,51011,False
acetylcholine,neuron9,12429,25188896951,21232,21362,22842,22972,31273,31403,21297,22907,31338,21304,22920,31323,False
acetylcholine,neuron9,12429,40411016484,22127,22257,28642,28772,50514,50644,22192,28707,50579,22195,28731,50604,False
acetylcholine,neuron10,14112,10381,31675,31805,32765,32895,46995,47125,31740,32830,47060,31738,32833,47045,False
acetylcholine,neuron10,14112,45798958734,25870,26000,36240,36370,56831,56961,25935,36305,56896,25919,36318,56895,False
acetylcholine,neuron10,14112,12761,28987,29117,40052,40182,57657,57787,29052,40117,57722,29045,40129,57736,False
acetylcholine,neuron10,14112,37166657085,16519,16649,34055,34185,46329,46459,16584,34120,46394,16568,34088,46366,False
acetylcholine,neuron10,14112,38795220397,33418,33548,32214,32344,48160,48290,33483,32279,48225,33501,32247,48235,False
acetylcholine,neuron10,14112,10166,32647,32777,33285,33415,54111,54241,32712,33350,54176,32712,33352,54148,False
acetylcholine,neuron10,14112,28977652123,22131,22261,36948,37078,36570,36700,22196,37013,36635,22186,37004,36664,False
acetylcholine,neuron10,14112,101895,28541,28671,35588,35718,57136,57266,28606,35653,57201,28603,35693,57191,False
acetylcholine,neuron10,14112,37166657347,16519,16649,34055,34185,46329,46459,16584,34120,46394,16564,34089,46392,False
acetylcholine,neuron10,14112,12738,32821,32951,33877,34007,55328,55458,32886,33942,55393,32890,33965,55382,False
acetylcholine,neuron10,14112,36806975141,31239,31369,40992,41122,46046,46176,31304,41057,46111,31316,41063,46120,False
acetylcholine,neuron10,14112,37571081344,31675,31805,32765,32895,46995,47125,31740,32830,47060,31729,32857,47074,False
acetylcholine,neuron10,14112,100563,31675,31805,32765,32895,46995,47125,31740,32830,47060,31760,32831,47045,False
acetylcholine,neuron10,14112,46220087867,27854,27984,37578,37708,57583,57713,27919,37643,57648,27913,37666,57631,False
acetylcholine,neuron10,14112,44607084175,29464,29594,41940,42070,55312,55442,29529,42005,55377,29517,42007,55394,False
acetylcholine,neuron10,14112,40902807719,23269,23399,40201,40331,50803,50933,23334,40266,50868,23373,40266,50864,False
acetylcholine,neuron10,14112,37166544969,15570,15700,34152,34282,46254,46384,15635,34217,46319,15626,34225,46332,False
acetylcholine,neuron10,14112,39209158881,33987,34117,32310,32440,49241,49371,34052,32375,49306,34063,32384,49287,False
acetylcholine,neuron10,14112,11158,32772,32902,32048,32178,48129,48259,32837,32113,48194,32858,32093,48202,False
acetylcholine,neuron10,14112,37166657030,16556,16686,33997,34127,46374,46504,16621,34062,46439,16650,34081,46453,False
acetylcholine,neuron10,14112,14256,24759,24889,37387,37517,35924,36054,24824,37452,35989,24819,37460,36007,False
acetylcholine,neuron10,14112,44964494309,31251,31381,33975,34105,55989,56119,31316,34040,56054,31328,34052,56048,False
acetylcholine,neuron10,14112,19298,27908,28038,37842,37972,57476,57606,27973,37907,57541,27958,37919,57571,False
acetylcholine,neuron10,14112,46223632000,27943,28073,38337,38467,57903,58033,28008,38402,57968,27983,38393,57982,False
acetylcholine,neuron10,14112,44607084070,29464,29594,41940,42070,55312,55442,29529,42005,55377,29516,42029,55394,False
acetylcholine,neuron10,14112,12738,32939,33069,33551,33681,55150,55280,33004,33616,55215,33010,33583,55194,False
acetylcholine,neuron10,14112,36756308069,16519,16649,34055,34185,46329,46459,16584,34120,46394,16599,34146,46406,False
acetylcholine,neuron10,14112,37978063085,33361,33491,32767,32897,47538,47668,33426,32832,47603,33457,32819,47593,False
acetylcholine,neuron10,14112,46202360256,27316,27446,35275,35405,57612,57742,27381,35340,57677,27382,35312,57679,False
acetylcholine,neuron10,14112,45778127125,31063,31193,33330,33460,56967,57097,31128,33395,57032,31122,33413,57017,False
acetylcholine,neuron10,14112,46223631648,27943,28073,38337,38467,57903,58033,28008,38402,57968,27991,38370,57994,False
acetylcholine,neuron10,14112,10381,33412,33542,32878,33008,47628,47758,33477,32943,47693,33490,32907,47707,False
acetylcholine,neuron10,14112,13768,16556,16686,33997,34127,46374,46504,16621,34062,46439,16610,34072,46447,False
