neuron_class,gt_neurotransmitter,max_nt_value,conf,body,bodyId_pre,bodyId_post,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,x_pre,y_pre,z_pre,x_post,y_post,z_post,any_out_of_range
neuron11,gaba,0.9682077169418336,0.989,5813032740,5813032740,640963528,17193.0,17223.0,27462.5,27492.5,12349.5,12379.5,17209,27487,12361,17207,27468,12368,False
neuron11,gaba,0.9325198531150818,0.988,5813032740,5813032740,640963528,19946.5,19976.5,28517.0,28547.0,16046.5,16076.5,19953,28530,16068,19970,28534,16055,False
neuron11,gaba,0.9043667316436768,0.99,5813032740,5813032740,579575594,17145.0,17175.0,27517.5,27547.5,12310.0,12340.0,17164,27517,12331,17156,27548,12319,True
neuron11,gaba,0.8243252038955688,0.993,5813032740,5813032740,640963528,19591.0,19621.0,30383.5,30413.5,15194.5,15224.5,19609,30389,15210,19603,30408,15209,False
neuron12,gaba,0.9329046607017516,0.955,610274046,610274046,5901227537,19655.0,19685.0,28767.0,28797.0,14982.0,15012.0,19661,28785,14994,19679,28779,15000,False
neuron12,gaba,0.9732422828674316,0.954,610274046,610274046,725701350,19358.0,19388.0,30984.5,31014.5,14140.0,14170.0,19373,31006,14148,19373,30993,14162,False
neuron12,gaba,0.99629008769989,0.991,610274046,610274046,328861282,15276.0,15306.0,26566.0,26596.0,9529.0,9559.0,15297,26583,9534,15285,26579,9554,False
neuron12,gaba,0.8425577878952026,0.993,610274046,610274046,607898830,17195.0,17225.0,30040.0,30070.0,11939.0,11969.0,17202,30054,11947,17218,30056,11961,False
neuron12,gaba,0.9580278992652892,0.993,610274046,610274046,486812022,14928.0,14958.0,27595.5,27625.5,10105.0,10135.0,14935,27603,10119,14951,27618,10121,False
neuron12,gaba,0.99710613489151,0.991,610274046,610274046,516504076,14881.5,14911.5,27573.5,27603.5,10026.0,10056.0,14890,27585,10045,14903,27592,10037,False
neuron12,gaba,0.9865139126777648,0.972,610274046,610274046,1036503560,6783.5,6813.5,19174.0,19204.0,16996.0,17026.0,6803,19185,17019,6794,19193,17003,False
neuron12,gaba,0.9580278992652892,0.993,610274046,610274046,457196643,14922.0,14952.0,27598.0,27628.0,10099.0,10129.0,14935,27603,10119,14939,27623,10109,False
neuron12,gaba,0.9983187913894652,0.992,610274046,610274046,511271574,18236.5,18266.5,28901.5,28931.5,12423.0,12453.0,18254,28908,12444,18249,28925,12432,False
neuron12,gaba,0.9657791256904602,0.993,610274046,610274046,511271574,15838.0,15868.0,26323.0,26353.0,10677.5,10707.5,15858,26339,10687,15848,26337,10698,False
neuron12,gaba,0.987572431564331,0.993,610274046,610274046,640630552,15501.5,15531.5,25536.5,25566.5,9174.5,9204.5,15506,25558,9194,15527,25545,9185,False
neuron12,gaba,0.8184874057769775,0.997,610274046,610274046,1663021115,6584.5,6614.5,20883.5,20913.5,16495.0,16525.0,6594,20893,16518,6605,20904,16502,False
neuron12,gaba,0.684546709060669,0.994,610274046,610274046,457196643,15360.0,15390.0,26741.0,26771.0,9725.5,9755.5,15379,26749,9742,15371,26763,9739,False
neuron12,gaba,0.9923970103263856,0.993,610274046,610274046,328861282,14550.0,14580.0,26794.5,26824.5,9815.5,9845.5,14572,26809,9841,14558,26810,9820,False
neuron12,gaba,0.8100941777229309,0.988,610274046,610274046,511271574,15926.0,15956.0,26387.0,26417.0,10725.5,10755.5,15952,26400,10743,15930,26404,10738,False
neuron13,gaba,0.9702919721603394,0.989,1048215779,1048215779,579235017,16833.5,16863.5,30480.0,30510.0,16687.5,16717.5,16847,30498,16693,16850,30492,16712,False
neuron13,gaba,0.9723213315010072,0.983,1048215779,1048215779,604709727,19053.0,19083.0,31292.5,31322.5,15098.5,15128.5,19060,31311,15119,19076,31304,15108,False
neuron13,gaba,0.9809677004814148,0.989,1048215779,1048215779,608922563,17062.5,17092.5,30297.5,30327.5,17940.5,17970.5,17068,30315,17956,17087,30310,17955,False
neuron13,gaba,0.7261173129081726,0.968,1048215779,1048215779,985131499,17955.5,17985.5,31462.0,31492.0,16452.0,16482.0,17966,31474,16461,17975,31480,16473,False
neuron13,gaba,0.902896285057068,0.995,1048215779,1048215779,5813094619,17715.5,17745.5,30910.0,30940.0,16770.5,16800.5,17742,30923,16783,17719,30927,16788,False
neuron13,gaba,0.5181418657302856,0.99,1048215779,1048215779,5813104761,31884.0,31914.0,32010.5,32040.5,21058.0,21088.0,31900,32032,21082,31898,32019,21064,False
neuron13,gaba,0.9997288584709167,0.968,1048215779,1048215779,387568523,19367.5,19397.5,31141.5,31171.5,14994.5,15024.5,19376,31161,15016,19389,31152,15003,False
neuron13,gaba,0.9807252287864684,0.96,1048215779,1048215779,355086967,19394.5,19424.5,31124.5,31154.5,15030.5,15060.5,19403,31145,15047,19416,31134,15044,False
neuron13,gaba,0.934076964855194,0.99,1048215779,1048215779,355086967,18897.0,18927.0,31874.0,31904.0,15646.5,15676.5,18915,31896,15668,18909,31882,15655,False
neuron13,gaba,0.9997288584709167,0.968,1048215779,1048215779,393404592,19372.5,19402.5,31149.0,31179.0,15000.0,15030.0,19376,31161,15016,19399,31167,15014,False
neuron13,gaba,0.7924328446388245,0.991,1048215779,1048215779,672861972,32408.0,32438.0,32241.5,32271.5,16149.0,16179.0,32424,32265,16176,32422,32248,16152,False
neuron13,gaba,0.967972457408905,0.987,1048215779,1048215779,5813055800,19408.0,19438.0,31017.5,31047.5,15114.5,15144.5,19421,31035,15122,19425,31030,15137,False
neuron13,gaba,0.898436963558197,0.997,1048215779,1048215779,829598814,17364.0,17394.0,30254.5,30284.5,17357.0,17387.0,17377,30263,17366,17381,30276,17378,False
neuron13,gaba,0.860984206199646,0.972,1048215779,1048215779,579235017,18941.5,18971.5,31871.0,31901.0,15588.0,15618.0,18961,31894,15609,18952,31878,15597,False
neuron13,gaba,0.9954641461372375,0.958,1048215779,1048215779,612371421,19370.0,19400.0,30937.5,30967.5,15021.0,15051.0,19385,30959,15043,19385,30946,15029,False
neuron14,gaba,0.9963387250900269,0.959,856071065,856071065,852302504,6149.5,6179.5,21374.0,21404.0,17399.5,17429.5,6161,21395,17404,6168,21383,17425,False
neuron14,gaba,0.965247929096222,0.992,856071065,856071065,636102761,5906.5,5936.5,23073.5,23103.5,12922.5,12952.5,5914,23098,12937,5929,23079,12938,False
neuron14,gaba,0.9011401534080504,0.968,856071065,856071065,572988717,4172.5,4202.5,22038.0,22068.0,14855.5,14885.5,4195,22055,14863,4180,22051,14878,False
neuron14,gaba,0.9219979047775269,0.994,856071065,856071065,851961337,5612.0,5642.0,21614.0,21644.0,16899.5,16929.5,5615,21632,16911,5639,21626,16918,False
neuron14,gaba,0.9563118815422058,0.993,856071065,856071065,887165687,6322.5,6352.5,18383.5,18413.5,15535.0,15565.0,6344,18390,15545,6331,18407,15555,False
neuron14,gaba,0.970403790473938,0.983,856071065,856071065,853717974,5694.0,5724.0,21234.5,21264.5,16476.0,16506.0,5711,21255,16482,5707,21244,16500,False
neuron14,gaba,0.9628527164459229,0.984,856071065,856071065,1663021115,6279.5,6309.5,21928.0,21958.0,18044.0,18074.0,6287,21934,18063,6302,21952,18055,False
neuron14,gaba,0.6210054159164429,0.961,856071065,856071065,887165687,5661.0,5691.0,21379.5,21409.5,16294.0,16324.0,5669,21389,16306,5683,21400,16312,False
neuron14,gaba,0.9602490663528442,0.968,856071065,856071065,851309562,5109.5,5139.5,23717.0,23747.0,12945.0,12975.0,5130,23729,12966,5119,23735,12954,False
neuron14,gaba,0.8873549103736877,0.996,856071065,856071065,327933008,5854.0,5884.0,22602.0,22632.0,13462.5,13492.5,5874,22622,13468,5864,22612,13487,False
neuron14,gaba,0.5554529428482056,0.992,856071065,856071065,2030342003,5644.5,5674.5,21064.0,21094.0,16428.0,16458.0,5669,21084,16442,5650,21074,16444,False
neuron14,gaba,0.9916614294052124,0.995,856071065,856071065,790918133,5893.5,5923.5,21570.5,21600.5,17203.0,17233.0,5917,21599,17223,5900,21572,17213,False
neuron14,gaba,0.542028546333313,0.991,856071065,856071065,1074493547,6208.0,6238.0,21565.0,21595.0,17423.5,17453.5,6212,21575,17436,6234,21585,17441,False
neuron14,gaba,0.9531341791152954,0.985,856071065,856071065,5813014218,5535.5,5565.5,19504.0,19534.0,17128.0,17158.0,5544,19518,17139,5557,19520,17147,False
neuron14,gaba,0.9189532995224,0.972,856071065,856071065,886820993,7524.5,7554.5,19213.0,19243.0,15938.0,15968.0,7534,19237,15955,7545,19219,15951,False
neuron15,gaba,0.790224015712738,0.996,733316908,733316908,886812643,15087.5,15117.5,35316.5,35346.5,25077.5,25107.5,15096,35320,25102,15109,35343,25083,False
neuron15,gaba,0.9741223454475404,0.98,733316908,733316908,676138357,6580.5,6610.5,21659.0,21689.0,14938.0,14968.0,6597,21677,14944,6594,21671,14962,False
neuron15,gaba,0.8302704691886902,0.988,733316908,733316908,821617263,8228.0,8258.0,21540.5,21570.5,13861.0,13891.0,8246,21551,13877,8240,21560,13875,False
neuron15,gaba,0.7334825396537781,0.993,733316908,733316908,676479217,5686.5,5716.5,23850.5,23880.5,13838.0,13868.0,5715,23863,13853,5688,23868,13853,False
neuron15,gaba,0.967260241508484,0.996,733316908,733316908,666136034,6609.5,6639.5,22077.0,22107.0,16530.5,16560.5,6621,22082,16542,6628,22102,16549,False
neuron15,gaba,0.878584623336792,0.996,733316908,733316908,361959852,7608.0,7638.0,24247.0,24277.0,11404.0,11434.0,7614,24270,11421,7632,24254,11417,False
neuron15,gaba,0.9765201807022096,0.995,733316908,733316908,762274975,5763.0,5793.0,24137.5,24167.5,12923.0,12953.0,5773,24163,12935,5783,24142,12941,False
neuron15,gaba,0.691497802734375,0.993,733316908,733316908,886812643,15381.5,15411.5,34246.5,34276.5,25137.0,25167.0,15407,34264,25151,15386,34259,25153,False
neuron15,gaba,0.9852443933486938,0.992,733316908,733316908,722817260,15476.5,15506.5,34855.5,34885.5,25212.0,25242.0,15486,34865,25240,15497,34876,25214,False
neuron15,gaba,0.9471038579940796,0.969,733316908,733316908,821617263,8248.0,8278.0,20730.0,20760.0,13913.5,13943.5,8269,20739,13936,8257,20751,13921,False
neuron15,gaba,0.9274779558181764,0.999,733316908,733316908,329258532,5601.0,5631.0,22263.0,22293.0,14827.5,14857.5,5617,22271,14837,5615,22285,14848,False
neuron15,gaba,0.9961916208267212,0.995,733316908,733316908,821621397,6931.0,6961.0,22448.5,22478.5,15399.5,15429.5,6940,22471,15414,6952,22456,15415,False
neuron15,gaba,0.9986529350280762,0.988,733316908,733316908,821621397,8985.5,9015.5,22205.5,22235.5,13399.0,13429.0,9006,22217,13408,8995,22224,13420,False
neuron15,gaba,0.9678556323051452,0.962,733316908,733316908,788629947,6782.0,6812.0,22481.0,22511.0,15523.5,15553.5,6807,22486,15536,6787,22506,15541,False
neuron15,gaba,0.9998761415481568,0.998,733316908,733316908,5813011119,6600.5,6630.5,21977.0,22007.0,16519.5,16549.5,6612,22001,16548,6619,21983,16521,False
neuron16,gaba,0.9537128210067748,0.981,5813021291,5813021291,5813056120,15381.5,15411.5,13300.5,13330.5,13295.5,13325.5,15387,13317,13308,15406,13314,13313,False
neuron16,gaba,0.8022159934043884,0.953,5813021291,5813021291,1142706421,11805.0,11835.0,12813.0,12843.0,10426.0,10456.0,11810,12822,10445,11830,12834,10437,False
neuron16,gaba,0.8628093004226685,0.984,5813021291,5813021291,632402333,14224.5,14254.5,14383.5,14413.5,9851.0,9881.0,14238,14400,9854,14241,14397,9878,False
neuron16,gaba,0.9981366395950316,0.995,5813021291,5813021291,632069757,12121.5,12151.5,15560.0,15590.0,10420.0,10450.0,12138,15577,10426,12135,15573,10444,False
neuron16,gaba,0.9852430820465088,0.958,5813021291,5813021291,5813058069,13832.5,13862.5,11828.5,11858.5,11220.5,11250.5,13853,11848,11226,13842,11839,11245,False
neuron16,gaba,0.9857124090194702,0.983,5813021291,5813021291,601712754,12587.0,12617.0,14368.5,14398.5,11586.0,11616.0,12593,14391,11603,12611,14376,11599,False
neuron16,gaba,0.9531816840171814,0.994,5813021291,5813021291,5813062565,14187.5,14217.5,14554.0,14584.0,14514.5,14544.5,14191,14563,14529,14214,14575,14530,False
neuron16,gaba,0.9908816814422609,0.966,5813021291,5813021291,447224575,12169.0,12199.0,14373.5,14403.5,10019.5,10049.5,12177,14395,10041,12191,14382,10028,False
neuron16,gaba,0.9795581698417664,0.989,5813021291,5813021291,5813022133,12179.5,12209.5,14474.0,14504.0,12863.5,12893.5,12191,14479,12881,12198,14499,12876,False
neuron16,gaba,0.3471145629882812,0.984,5813021291,5813021291,5812983330,15806.0,15836.0,14395.5,14425.5,13615.5,13645.5,15810,14410,13626,15832,14411,13635,False
neuron16,gaba,0.9998881816864014,0.976,5813021291,5813021291,5813057210,14148.5,14178.5,13421.0,13451.0,12823.5,12853.5,14164,13425,12840,14163,13447,12837,False
neuron16,gaba,0.5215728282928467,0.957,5813021291,5813021291,5812980624,13815.5,13845.5,13093.0,13123.0,11123.0,11153.0,13833,13115,11144,13828,13101,11132,False
neuron16,gaba,0.9976475834846495,0.958,5813021291,5813021291,332689776,14883.0,14913.0,11704.0,11734.0,14417.0,14447.0,14897,11725,14423,14899,11713,14441,False
neuron16,gaba,0.9959854483604432,0.994,5813021291,5813021291,1233703950,14435.0,14465.0,13520.0,13550.0,9531.0,9561.0,14454,13540,9540,14446,13530,9552,False
neuron16,gaba,0.999380111694336,0.987,5813021291,5813021291,631400598,14200.5,14230.5,13300.5,13330.5,11892.0,11922.0,14218,13325,11899,14213,13306,11915,False
neuron17,gaba,0.9656478762626648,0.993,574688051,574688051,5813056596,15146.0,15176.0,14836.5,14866.5,11744.5,11774.5,15152,14846,11764,15170,14857,11755,False
neuron17,gaba,0.9988645315170288,0.967,574688051,574688051,5812982761,12081.0,12111.0,13255.5,13285.5,13134.5,13164.5,12105,13271,13148,12087,13270,13151,False
neuron17,gaba,0.94610595703125,0.998,574688051,574688051,5813129453,6920.5,6950.5,18824.5,18854.5,13310.0,13340.0,6940,18845,13320,6931,18834,13330,False
neuron17,gaba,0.764513373374939,0.98,574688051,574688051,483354202,7645.0,7675.0,24754.0,24784.0,9336.0,9366.0,7660,24768,9366,7660,24770,9336,False
neuron17,gaba,0.8636651635169983,0.995,574688051,574688051,575418068,4181.0,4211.0,23815.0,23845.0,12073.5,12103.5,4188,23836,12089,4204,23824,12088,False
neuron17,gaba,0.9334545731544496,0.99,574688051,574688051,5901196176,4012.5,4042.5,21893.5,21923.5,15510.0,15540.0,4036,21906,15532,4019,21911,15518,False
neuron17,gaba,0.9114962816238404,0.97,574688051,574688051,609591758,14314.0,14344.0,24654.5,24684.5,9680.0,9710.0,14331,24660,9702,14327,24679,9688,False
neuron17,gaba,0.9296666383743286,0.981,574688051,574688051,517699705,13785.5,13815.5,24186.0,24216.0,10125.5,10155.5,13804,24212,10137,13797,24190,10144,False
neuron17,gaba,0.7868903279304504,0.983,574688051,574688051,424716408,2325.5,2355.5,21014.5,21044.5,11280.0,11310.0,2336,21023,11301,2345,21036,11289,False
neuron17,gaba,0.8300560712814331,0.967,574688051,574688051,881005404,15111.5,15141.5,15953.0,15983.0,13031.0,13061.0,15127,15960,13044,15126,15976,13048,False
neuron17,gaba,0.9291046261787416,0.991,574688051,574688051,635062078,11910.0,11940.0,15619.0,15649.0,11927.5,11957.5,11917,15634,11936,11933,15634,11949,False
neuron17,gaba,0.9983661770820618,0.997,574688051,574688051,578893446,14416.0,14446.0,24557.0,24587.0,9754.0,9784.0,14421,24583,9778,14441,24561,9760,False
neuron17,gaba,0.9546157717704772,0.97,574688051,574688051,457516218,7052.5,7082.5,21720.0,21750.0,12277.0,12307.0,7072,21723,12285,7063,21747,12299,False
neuron17,gaba,0.963054358959198,0.992,574688051,574688051,360578625,3002.5,3032.5,18198.5,18228.5,9675.5,9705.5,3017,18205,9700,3018,18222,9681,False
neuron17,gaba,0.9807689189910888,0.997,574688051,574688051,5812983851,17319.5,17349.5,13633.5,13663.5,13949.0,13979.0,17346,13637,13967,17323,13660,13961,False
neuron18,gaba,0.9828055500984192,0.998,757556799,757556799,883338122,4546.0,4576.0,17121.0,17151.0,16048.5,16078.5,4558,17139,16070,4564,17133,16057,False
neuron18,gaba,0.9523820877075196,0.995,757556799,757556799,541373868,8835.0,8865.0,15701.5,15731.5,13417.0,13447.0,8861,15720,13436,8839,15713,13428,False
neuron18,gaba,0.9548872113227844,0.994,757556799,757556799,479290982,8690.0,8720.0,15022.0,15052.0,12168.0,12198.0,8695,15042,12185,8715,15032,12181,False
neuron18,gaba,0.9200455546379088,0.952,757556799,757556799,883338122,5059.5,5089.5,20014.0,20044.0,18014.5,18044.5,5063,20027,18033,5086,20031,18026,False
neuron18,gaba,0.9344578981399536,0.994,757556799,757556799,455746581,6866.5,6896.5,16874.5,16904.5,14336.5,14366.5,6886,16885,14347,6877,16894,14356,False
neuron18,gaba,0.9516856074333192,0.997,757556799,757556799,5813016450,4645.0,4675.0,17515.5,17545.5,16194.0,16224.0,4660,17538,16213,4660,17523,16205,False
neuron18,gaba,0.9029488563537598,0.994,757556799,757556799,511685955,6763.5,6793.5,15982.5,16012.5,14555.0,14585.0,6784,16001,14563,6773,15994,14577,False
neuron18,gaba,0.7185710668563843,0.971,757556799,757556799,757215581,7280.0,7310.0,16959.0,16989.0,15363.0,15393.0,7295,16976,15388,7295,16972,15368,False
neuron18,gaba,0.9699869155883788,0.987,757556799,757556799,1912789965,5413.0,5443.0,18039.0,18069.0,16927.5,16957.5,5445,18037,16949,5411,18071,16936,True
neuron18,gaba,0.8894649744033813,0.959,757556799,757556799,974788614,8348.5,8378.5,17889.0,17919.0,15478.5,15508.5,8362,17904,15506,8365,17904,15481,False
neuron18,gaba,0.9959905743598938,0.987,757556799,757556799,575768294,8566.0,8596.0,18719.0,18749.0,16804.0,16834.0,8584,18734,16829,8578,18734,16809,False
neuron18,gaba,0.9786457419395448,0.99,757556799,757556799,883338122,3584.5,3614.5,17959.0,17989.0,13542.0,13572.0,3599,17970,13567,3600,17978,13547,False
neuron18,gaba,0.9583898186683656,0.996,757556799,757556799,5813016450,7307.0,7337.0,19907.5,19937.5,16448.0,16478.0,7332,19920,16456,7312,19925,16470,False
neuron18,gaba,0.9373020529747008,0.994,757556799,757556799,1068912795,6910.0,6940.0,16972.0,17002.0,14330.0,14360.0,6917,16988,14341,6933,16986,14349,False
neuron18,gaba,0.98947411775589,0.994,757556799,757556799,5813020002,5934.5,5964.5,17957.0,17987.0,15696.0,15726.0,5948,17979,15716,5951,17965,15706,False
neuron19,gaba,0.9346901774406432,0.987,634759240,634759240,325814461,11756.0,11786.0,16016.0,16046.0,10841.5,10871.5,11766,16034,10863,11776,16028,10850,False
neuron19,gaba,0.9153907895088196,0.954,634759240,634759240,543718301,10247.0,10277.0,20156.0,20186.0,15872.5,15902.5,10270,20171,15892,10254,20171,15883,False
neuron19,gaba,0.9368646144866944,0.969,634759240,634759240,417550216,10036.0,10066.0,19839.5,19869.5,15557.5,15587.5,10048,19865,15570,10054,19844,15575,False
neuron19,gaba,0.8286321759223938,0.994,634759240,634759240,699178922,8047.0,8077.0,20306.5,20336.5,13779.5,13809.5,8059,20313,13792,8065,20330,13797,False
neuron19,gaba,0.9858259558677672,0.985,634759240,634759240,667184255,9923.5,9953.5,19837.0,19867.0,15703.5,15733.5,9943,19856,15713,9934,19848,15724,False
neuron19,gaba,0.8704150915145874,0.997,634759240,634759240,634090169,9199.0,9229.0,19053.0,19083.0,12028.0,12058.0,9216,19061,12038,9212,19075,12048,False
neuron19,gaba,0.954336166381836,0.995,634759240,634759240,544361987,8602.5,8632.5,23552.0,23582.0,15562.5,15592.5,8616,23558,15578,8619,23576,15577,False
neuron19,gaba,0.9956687688827516,0.998,634759240,634759240,1070984345,11091.0,11121.0,20540.0,20570.0,15261.0,15291.0,11113,20559,15263,11099,20551,15289,False
neuron19,gaba,0.974220335483551,0.993,634759240,634759240,667184255,11418.0,11448.0,16570.5,16600.5,10858.5,10888.5,11443,16584,10872,11423,16587,10875,False
neuron19,gaba,0.9994344115257264,0.986,634759240,634759240,1040030798,11981.0,12011.0,19959.5,19989.5,16989.0,17019.0,11994,19970,16992,11998,19979,17016,False
neuron19,gaba,0.9984161853790284,0.994,634759240,634759240,544361987,8788.5,8818.5,18950.0,18980.0,10044.5,10074.5,8805,18956,10062,8802,18974,10057,False
neuron19,gaba,0.9281571507453918,0.994,634759240,634759240,543010474,11360.5,11390.5,19652.0,19682.0,13707.5,13737.5,11366,19674,13728,11385,19660,13717,False
neuron19,gaba,0.9867942929267884,0.992,634759240,634759240,544361987,8720.0,8750.0,18556.5,18586.5,13485.0,13515.0,8735,18571,13510,8735,18572,13490,False
neuron19,gaba,0.774571418762207,0.958,634759240,634759240,784541732,14083.5,14113.5,14973.5,15003.5,13964.0,13994.0,14108,14995,13970,14089,14982,13988,False
neuron19,gaba,0.9624845385551452,0.983,634759240,634759240,760268555,9140.5,9170.5,19953.5,19983.5,10610.0,10640.0,9158,19967,10632,9153,19970,10618,False
neuron20,gaba,0.95263409614563,0.991,1078693835,1078693835,1070651567,21132.5,21162.5,33747.0,33777.0,20088.5,20118.5,21141,33766,20094,21154,33758,20113,False
neuron20,gaba,0.9798041582107544,0.975,1078693835,1078693835,733458828,20465.0,20495.0,33499.5,33529.5,20429.5,20459.5,20489,33514,20439,20471,33515,20450,False
neuron20,gaba,0.9645317792892456,0.958,1078693835,1078693835,5813042659,32006.0,32036.0,30033.0,30063.0,16649.5,16679.5,32021,30054,16671,32021,30042,16658,False
neuron20,gaba,0.9733864068984984,0.988,1078693835,1078693835,5813012492,32836.5,32866.5,30110.0,30140.0,16644.5,16674.5,32852,30127,16668,32851,30123,16651,False
neuron20,gaba,0.9263498187065125,0.975,1078693835,1078693835,581336531,20461.0,20491.0,33861.0,33891.0,20244.5,20274.5,20476,33885,20257,20476,33867,20262,False
neuron20,gaba,0.9450793862342834,0.98,1078693835,1078693835,613044611,20775.0,20805.0,32602.0,32632.0,20430.0,20460.0,20779,32621,20452,20801,32613,20438,False
neuron20,gaba,0.8525572419166565,0.965,1078693835,1078693835,985472994,32044.5,32074.5,29458.5,29488.5,16459.0,16489.0,32069,29475,16479,32050,29472,16469,False
neuron20,gaba,0.8749533891677856,0.978,1078693835,1078693835,487925037,31816.0,31846.0,29111.0,29141.0,16100.0,16130.0,31834,29126,16109,31828,29126,16121,False
neuron20,gaba,0.9547219276428224,0.986,1078693835,1078693835,422725634,20584.0,20614.0,33039.5,33069.5,20526.0,20556.0,20597,33067,20540,20601,33042,20542,False
neuron20,gaba,0.6703420877456665,0.974,1078693835,1078693835,487144598,19271.5,19301.5,33627.5,33657.5,16398.5,16428.5,19282,33652,16418,19291,33633,16409,False
neuron20,gaba,0.9683598279953004,0.968,1078693835,1078693835,5813042659,33232.5,33262.5,30289.5,30319.5,16911.5,16941.5,33247,30313,16927,33248,30296,16926,False
neuron20,gaba,0.9786553382873536,0.981,1078693835,1078693835,985131499,31816.0,31846.0,28758.0,28788.0,15825.0,15855.0,31831,28773,15847,31831,28773,15833,False
neuron20,gaba,0.9604505896568298,0.987,1078693835,1078693835,766276454,32647.5,32677.5,30759.5,30789.5,16032.5,16062.5,32668,30783,16042,32657,30766,16053,False
neuron20,gaba,0.9721907377243042,0.993,1078693835,1078693835,5813012492,32635.5,32665.5,30495.0,30525.0,16140.5,16170.5,32655,30517,16153,32646,30503,16158,False
neuron20,gaba,0.9646902680397034,0.969,1078693835,1078693835,799279899,20259.5,20289.5,33163.0,33193.0,20567.0,20597.0,20279,33174,20579,20270,33182,20585,False
