neuron_class,gt_neurotransmitter,max_nt_value,conf,body,bodyId_pre,bodyId_post,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,x_pre,y_pre,z_pre,x_post,y_post,z_post,any_out_of_range
neuron11,octopamine,0.2706955373287201,0.975,730709173,730709173,1467548306,3870.5,3900.5,11191.0,11221.0,22798.0,22828.0,3888,11208,22818,3883,11204,22808,False
neuron11,octopamine,0.3475444316864013,0.99,730709173,730709173,1435835226,5734.0,5764.0,11962.0,11992.0,27584.5,27614.5,5740,11971,27603,5758,11983,27596,False
neuron11,octopamine,0.4140194058418274,0.991,730709173,730709173,1167438288,845.5,875.5,21469.0,21499.0,30857.0,30887.0,865,21488,30875,856,21480,30869,False
neuron11,octopamine,0.6455574035644531,0.957,730709173,730709173,1561330536,4792.0,4822.0,13378.0,13408.0,23191.0,23221.0,4805,13397,23197,4809,13389,23215,False
neuron11,octopamine,0.6455574035644531,0.957,730709173,730709173,1532342546,4799.5,4829.5,13382.0,13412.0,23188.5,23218.5,4805,13397,23197,4824,13397,23210,False
neuron11,octopamine,0.3560984432697296,0.978,730709173,730709173,1996190954,7550.0,7580.0,12309.5,12339.5,29988.5,30018.5,7565,12319,30001,7565,12330,30006,False
neuron12,octopamine,0.6229600310325623,0.995,884916323,884916323,951934183,14093.5,14123.5,24548.5,24578.5,27377.5,27407.5,14115,24561,27400,14102,24566,27385,False
neuron12,octopamine,0.6480888724327087,0.996,884916323,884916323,5813021533,7609.5,7639.5,21900.0,21930.0,20317.5,20347.5,7621,21913,20327,7628,21917,20338,False
neuron12,octopamine,0.4640335738658905,0.985,884916323,884916323,1228877958,11886.0,11916.0,28191.0,28221.0,25282.5,25312.5,11901,28206,25286,11901,28206,25309,False
neuron12,octopamine,0.6072478294372559,0.986,884916323,884916323,1720333334,12355.5,12385.5,22759.0,22789.0,23477.5,23507.5,12368,22775,23485,12373,22773,23500,False
neuron12,octopamine,0.4245258271694183,0.982,884916323,884916323,5813090784,21857.5,21887.5,15830.0,15860.0,20636.0,20666.0,21876,15848,20646,21869,15842,20656,False
neuron12,octopamine,0.5589562654495239,0.983,884916323,884916323,2063514352,18667.0,18697.0,25018.0,25048.0,30394.0,30424.0,18675,25033,30405,18689,25033,30413,False
neuron12,octopamine,0.4229736626148224,0.991,884916323,884916323,1381656679,11309.0,11339.0,21802.5,21832.5,22839.0,22869.0,11329,21818,22858,11319,21817,22850,False
neuron12,octopamine,0.6820775270462036,0.973,884916323,884916323,5813002635,28682.5,28712.5,17548.0,17578.0,20107.5,20137.5,28699,17568,20118,28696,17558,20127,False
neuron12,octopamine,0.8446225523948669,0.979,884916323,884916323,730739217,20304.0,20334.0,15972.0,16002.0,19771.5,19801.5,20321,15981,19795,20317,15993,19778,False
neuron12,octopamine,0.6773238778114319,0.953,884916323,884916323,1132030694,19554.5,19584.5,15792.0,15822.0,22331.0,22361.0,19581,15809,22346,19558,15805,22346,False
neuron12,octopamine,0.8446225523948669,0.979,884916323,884916323,1345951149,20300.0,20330.0,15960.0,15990.0,19792.5,19822.5,20321,15981,19795,20309,15969,19820,False
neuron12,octopamine,0.730855405330658,0.979,884916323,884916323,2247336197,20792.0,20822.0,21032.5,21062.5,32527.5,32557.5,20804,21057,32543,20810,21038,32542,False
neuron12,octopamine,0.7197966575622559,0.996,884916323,884916323,795723912,11601.0,11631.0,24186.5,24216.5,18119.5,18149.5,11612,24208,18137,11620,24195,18132,False
neuron12,octopamine,0.4367259740829468,0.981,884916323,884916323,5813002635,17375.5,17405.5,15166.0,15196.0,19395.5,19425.5,17390,15182,19419,17391,15180,19402,False
neuron12,octopamine,0.8607828617095947,0.96,884916323,884916323,5812988820,28571.5,28601.5,17370.5,17400.5,22546.0,22576.0,28588,17377,22559,28585,17394,22563,False
neuron13,octopamine,0.5196529626846313,0.986,767473384,767473384,732319555,19959.0,19989.0,28625.5,28655.5,25781.5,25811.5,19976,28644,25800,19972,28637,25793,False
neuron13,octopamine,0.8750593066215515,0.96,767473384,767473384,799586652,11877.0,11907.0,28995.5,29025.5,18510.0,18540.0,11892,29017,18530,11892,29004,18520,False
neuron13,octopamine,0.9996442794799804,0.965,767473384,767473384,5901214610,12184.0,12214.0,25069.5,25099.5,15991.5,16021.5,12201,25088,16011,12197,25081,16002,False
neuron13,octopamine,0.920493483543396,0.995,767473384,767473384,859839499,12172.5,12202.5,27478.0,27508.0,29878.0,29908.0,12185,27494,29901,12190,27492,29885,False
neuron13,octopamine,0.9885575771331788,0.98,767473384,767473384,859498523,8699.0,8729.0,29222.0,29252.0,19787.5,19817.5,8714,29241,19809,8714,29233,19796,False
neuron13,octopamine,0.9814779758453368,0.986,767473384,767473384,424767514,12938.5,12968.5,29299.5,29329.5,19684.5,19714.5,12962,29315,19694,12945,29314,19705,False
neuron13,octopamine,0.909684956073761,0.961,767473384,767473384,454002974,10366.5,10396.5,28934.0,28964.0,11816.0,11846.0,10382,28947,11836,10381,28951,11826,False
neuron13,octopamine,0.9440895915031432,0.984,767473384,767473384,734677385,12562.0,12592.0,22838.5,22868.5,15948.0,15978.0,12577,22851,15969,12577,22856,15957,False
neuron13,octopamine,0.9532142877578736,0.956,767473384,767473384,5813021533,13578.5,13608.5,27228.0,27258.0,12608.0,12638.0,13596,27244,12617,13591,27242,12629,False
neuron13,octopamine,0.9174208045005798,0.973,767473384,767473384,425790257,18065.0,18095.0,34129.5,34159.5,17046.5,17076.5,18086,34152,17066,18074,34137,17057,False
neuron13,octopamine,0.9042909741401672,0.991,767473384,767473384,919850789,15057.0,15087.0,24373.0,24403.0,20218.5,20248.5,15072,24378,20230,15072,24398,20237,False
neuron13,octopamine,0.9966818690299988,0.99,767473384,767473384,981638934,17508.5,17538.5,21800.0,21830.0,16879.0,16909.0,17528,21819,16886,17519,21811,16902,False
neuron13,octopamine,0.9999157190322876,0.987,767473384,767473384,982968977,15367.5,15397.5,24225.5,24255.5,20315.0,20345.0,15376,24246,20320,15389,24235,20340,False
neuron13,octopamine,0.9985527396202089,0.954,767473384,767473384,1071342414,12167.5,12197.5,21687.5,21717.5,15510.5,15540.5,12188,21702,15530,12177,21703,15521,False
neuron13,octopamine,0.9999852180480956,0.991,767473384,767473384,734677385,11442.5,11472.5,23442.5,23472.5,15867.0,15897.0,11462,23453,15887,11453,23462,15877,False
neuron14,octopamine,0.8991556763648987,0.985,1702310266,1702310266,1730327790,20113.5,20143.5,34116.0,34146.0,32162.0,32192.0,20118,34135,32173,20139,34127,32181,False
neuron14,octopamine,0.996077001094818,0.983,1702310266,1702310266,1610530558,14155.0,14185.0,31931.5,31961.5,30489.0,30519.0,14183,31945,30512,14157,31948,30496,False
neuron14,octopamine,0.993629276752472,0.97,1702310266,1702310266,574037266,19821.5,19851.5,35975.0,36005.0,25051.0,25081.0,19839,35993,25072,19834,35987,25060,False
neuron14,octopamine,0.6037527918815613,0.969,1702310266,1702310266,1670287030,16791.5,16821.5,32830.5,32860.5,25007.0,25037.0,16805,32840,25026,16808,32851,25018,False
neuron14,octopamine,0.9968994855880736,0.958,1702310266,1702310266,1670265095,18024.5,18054.5,33093.0,33123.0,27620.5,27650.5,18043,33118,27634,18036,33098,27637,False
neuron14,octopamine,0.9478315711021424,0.959,1702310266,1702310266,1734696656,20048.5,20078.5,34463.0,34493.0,29135.5,29165.5,20076,34473,29146,20051,34483,29155,False
neuron14,octopamine,0.9557557702064514,0.955,1702310266,1702310266,5812990165,17162.0,17192.0,36226.0,36256.0,26870.0,26900.0,17179,36234,26879,17175,36248,26891,False
neuron14,octopamine,0.9425744414329528,0.973,1702310266,1702310266,1733677514,18032.0,18062.0,32942.5,32972.5,27959.0,27989.0,18046,32962,27970,18048,32953,27978,False
neuron14,octopamine,0.985733151435852,0.965,1702310266,1702310266,1640909284,19333.5,19363.5,30846.5,30876.5,25039.0,25069.0,19350,30859,25049,19347,30864,25059,False
neuron14,octopamine,0.6148070693016052,0.981,1702310266,1702310266,5813076969,20003.5,20033.5,31252.5,31282.5,29865.5,29895.5,20012,31268,29885,20025,31267,29876,False
neuron14,octopamine,0.9017772674560548,0.979,1702310266,1702310266,1702651358,19940.0,19970.0,34569.0,34599.0,27382.0,27412.0,19948,34584,27399,19962,34584,27395,False
neuron14,octopamine,0.7416363954544067,0.978,1702310266,1702310266,1888199872,19871.0,19901.0,31733.0,31763.0,29385.0,29415.0,19880,31745,29402,19892,31751,29398,False
neuron14,octopamine,0.635981023311615,0.953,1702310266,1702310266,1763360713,20107.0,20137.0,33571.0,33601.0,26743.0,26773.0,20131,33586,26761,20113,33586,26755,False
neuron14,octopamine,0.9153831601142884,0.971,1702310266,1702310266,1824101645,20767.5,20797.5,35302.5,35332.5,30347.0,30377.0,20781,35318,30355,20784,35317,30369,False
neuron14,octopamine,0.9987310767173768,0.96,1702310266,1702310266,1762354941,19187.0,19217.0,34085.5,34115.5,27209.5,27239.5,19202,34107,27228,19202,34094,27221,False
neuron15,octopamine,0.9834483861923218,0.998,1479618250,1479618250,858587718,16523.5,16553.5,26695.5,26725.5,27204.0,27234.0,16538,26701,27223,16539,26720,27215,False
neuron15,octopamine,0.9998936653137208,0.97,1479618250,1479618250,1510648834,17647.0,17677.0,26182.0,26212.0,24948.0,24978.0,17662,26202,24961,17662,26192,24965,False
neuron15,octopamine,0.9999934434890748,0.995,1479618250,1479618250,1698606868,17497.0,17527.0,27408.0,27438.0,27414.5,27444.5,17504,27426,27438,17520,27420,27421,False
neuron15,octopamine,0.9833084344863892,0.985,1479618250,1479618250,1375224447,15375.0,15405.0,11857.0,11887.0,25838.5,25868.5,15393,11877,25857,15387,11867,25850,False
neuron15,octopamine,0.8499093055725098,0.97,1479618250,1479618250,1322674056,19492.5,19522.5,24964.0,24994.0,24422.0,24452.0,19516,24975,24438,19499,24983,24436,False
neuron15,octopamine,0.742289125919342,0.992,1479618250,1479618250,1783923422,17725.5,17755.5,25115.0,25145.0,30794.0,30824.0,17739,25119,30810,17742,25141,30808,False
neuron15,octopamine,0.8791000843048096,0.965,1479618250,1479618250,1268568859,17592.5,17622.5,30547.0,30577.0,23181.5,23211.5,17609,30559,23201,17606,30565,23192,False
neuron15,octopamine,0.9861751794815063,0.974,1479618250,1479618250,796978752,18150.5,18180.5,23844.0,23874.0,27625.5,27655.5,18162,23863,27638,18169,23855,27643,False
neuron15,octopamine,0.5172122716903687,0.96,1479618250,1479618250,987117151,19181.5,19211.5,26932.0,26962.0,23833.0,23863.0,19208,26955,23850,19185,26939,23846,False
neuron15,octopamine,0.99879252910614,0.953,1479618250,1479618250,1622139666,15334.5,15364.5,24259.5,24289.5,24761.5,24791.5,15344,24269,24782,15355,24280,24771,False
neuron15,octopamine,0.998933732509613,0.968,1479618250,1479618250,1653187873,16949.0,16979.0,18551.5,18581.5,29875.5,29905.5,16962,18569,29884,16966,18564,29897,False
neuron15,octopamine,0.5275488495826721,0.986,1479618250,1479618250,2275983718,20871.0,20901.0,13383.0,13413.0,32275.5,32305.5,20885,13393,32293,20887,13403,32288,False
neuron15,octopamine,0.5496476888656616,0.981,1479618250,1479618250,1635833170,17453.0,17483.0,20937.0,20967.0,30801.0,30831.0,17465,20952,30813,17471,20952,30819,False
neuron15,octopamine,0.8694700598716736,0.967,1479618250,1479618250,5813069300,15765.5,15795.5,10175.0,10205.0,29001.0,29031.0,15790,10189,29007,15771,10191,29025,False
neuron15,octopamine,0.3950307071208954,0.995,1479618250,1479618250,1498401239,16637.0,16667.0,18516.0,18546.0,29839.0,29869.0,16651,18528,29849,16653,18534,29859,False
neuron16,octopamine,0.52019864320755,0.993,5813049966,5813049966,1748925835,6086.0,6116.0,13787.5,13817.5,27107.0,27137.0,6108,13799,27119,6094,13806,27125,False
neuron16,octopamine,0.4494772851467132,0.997,5813049966,5813049966,1905784006,3248.0,3278.0,15733.5,15763.5,27981.5,28011.5,3256,15757,27998,3270,15740,27995,False
neuron16,octopamine,0.3587839305400848,0.993,5813049966,5813049966,1379541865,3159.5,3189.5,13899.0,13929.0,18135.5,18165.5,3169,13905,18149,3180,13923,18152,False
neuron16,octopamine,0.4059332907199859,0.998,5813049966,5813049966,2093361647,3137.5,3167.5,18939.5,18969.5,31731.5,31761.5,3152,18948,31753,3153,18961,31740,False
neuron16,octopamine,0.4872694611549377,0.995,5813049966,5813049966,1809592670,4722.0,4752.0,12714.5,12744.5,26902.0,26932.0,4727,12725,26917,4747,12734,26917,False
neuron16,octopamine,0.52019864320755,0.993,5813049966,5813049966,5812989312,6092.5,6122.5,13793.0,13823.0,27107.0,27137.0,6108,13799,27119,6107,13817,27125,False
neuron16,octopamine,0.2934710383415222,0.982,5813049966,5813049966,1468350445,3122.5,3152.5,15173.5,15203.5,20541.5,20571.5,3143,15187,20560,3132,15190,20553,False
neuron16,octopamine,0.3587839305400848,0.993,5813049966,5813049966,1249940263,3154.0,3184.0,13904.5,13934.5,18130.0,18160.0,3169,13905,18149,3169,13934,18141,False
neuron16,octopamine,0.5340972542762756,0.992,5813049966,5813049966,2000226559,3137.5,3167.5,18895.5,18925.5,31870.0,31900.0,3146,18914,31881,3159,18907,31889,False
neuron16,octopamine,0.6490877270698547,0.978,5813049966,5813049966,5813023480,6071.5,6101.5,10718.0,10748.0,26876.5,26906.5,6084,10737,26885,6089,10729,26898,False
neuron16,octopamine,0.4311283826828003,0.993,5813049966,5813049966,1229507863,6387.0,6417.0,11751.0,11781.0,27024.5,27054.5,6411,11761,27040,6393,11771,27039,False
neuron16,octopamine,0.52019864320755,0.993,5813049966,5813049966,1261229600,6084.0,6114.0,13779.5,13809.5,27107.0,27137.0,6108,13799,27119,6090,13790,27125,False
neuron16,octopamine,0.6195670962333679,0.963,5813049966,5813049966,2087585372,6111.0,6141.0,11935.0,11965.0,30357.5,30387.5,6135,11946,30368,6117,11954,30377,False
neuron16,octopamine,0.649949312210083,0.976,5813049966,5813049966,2061678871,8313.0,8343.0,14869.5,14899.5,26492.5,26522.5,8330,14890,26507,8326,14879,26508,False
neuron16,octopamine,0.4311283826828003,0.993,5813049966,5813049966,1839642303,6405.5,6435.5,11751.0,11781.0,27028.0,27058.0,6411,11761,27040,6430,11771,27046,False
neuron17,octopamine,0.9988003969192504,0.964,911565408,911565408,1508334312,28999.0,29029.0,15094.0,15124.0,14872.5,14902.5,29016,15108,14881,29012,15110,14894,False
neuron17,octopamine,0.8920091390609741,0.957,911565408,911565408,789126240,31895.5,31925.5,15245.5,15275.5,13266.0,13296.0,31906,15266,13285,31915,15255,13277,False
neuron17,octopamine,0.9627513885498048,0.996,911565408,911565408,881217171,22632.5,22662.5,13866.5,13896.5,14585.5,14615.5,22646,13873,14599,22649,13890,14602,False
neuron17,octopamine,0.6813676953315735,0.977,911565408,911565408,5813061383,32946.0,32976.0,15015.5,15045.5,14866.5,14896.5,32964,15037,14885,32958,15024,14878,False
neuron17,octopamine,0.9897683262825012,0.984,911565408,911565408,416642425,21990.0,22020.0,13980.0,14010.0,14500.0,14530.0,22007,13999,14522,22003,13991,14508,False
neuron17,octopamine,0.9257895946502686,0.993,911565408,911565408,416642425,22110.5,22140.5,15034.0,15064.0,14767.0,14797.0,22128,15049,14773,22123,15049,14791,False
neuron17,octopamine,0.9990015625953674,0.978,911565408,911565408,5813022281,30595.5,30625.5,15761.0,15791.0,14299.0,14329.0,30605,15774,14317,30616,15778,14311,False
neuron17,octopamine,0.9991610050201416,0.992,911565408,911565408,974239375,23000.0,23030.0,14090.0,14120.0,16552.5,16582.5,23013,14101,16561,23017,14109,16574,False
neuron17,octopamine,0.9933153986930848,0.964,911565408,911565408,911574041,31573.0,31603.0,14806.0,14836.0,13589.5,13619.5,31582,14824,13610,31594,14818,13599,False
neuron17,octopamine,0.4777445793151855,0.989,911565408,911565408,941482720,32926.5,32956.5,13532.5,13562.5,14341.5,14371.5,32937,13549,14352,32946,13546,14361,False
neuron17,octopamine,0.7534232139587402,0.978,911565408,911565408,911919917,33487.0,33517.0,14595.0,14625.0,16055.5,16085.5,33504,14615,16076,33500,14605,16065,False
neuron17,octopamine,0.9760604500770568,0.985,911565408,911565408,911578496,21939.5,21969.5,15054.5,15084.5,14874.0,14904.0,21948,15074,14886,21961,15065,14892,False
neuron17,octopamine,0.9772350192070008,0.957,911565408,911565408,941469087,25962.5,25992.5,13590.5,13620.5,17047.5,17077.5,25980,13597,17068,25975,13614,17057,False
neuron17,octopamine,0.981561839580536,0.968,911565408,911565408,881527223,28985.5,29015.5,14941.0,14971.0,15490.0,15520.0,29004,14960,15510,28997,14952,15500,False
neuron17,octopamine,0.9772350192070008,0.957,911565408,911565408,880880259,25958.0,25988.0,13576.5,13606.5,17053.0,17083.0,25980,13597,17068,25966,13586,17068,False
neuron18,octopamine,0.9903737306594848,0.988,1670265016,1670265016,2259241827,17539.0,17569.0,31560.5,31590.5,31664.5,31694.5,17560,31567,31676,17548,31584,31683,False
neuron18,octopamine,0.9998939037322998,0.984,1670265016,1670265016,1639243580,18872.5,18902.5,30247.0,30277.0,31205.5,31235.5,18882,30268,31224,18893,30256,31217,False
neuron18,octopamine,0.9959514141082764,0.955,1670265016,1670265016,698513115,7415.5,7445.5,20966.0,20996.0,13974.5,14004.5,7431,20986,13986,7430,20976,13993,False
neuron18,octopamine,0.8096920251846313,0.985,1670265016,1670265016,1672293878,19338.0,19368.0,30606.5,30636.5,31273.5,31303.5,19353,30615,31292,19353,30628,31285,False
neuron18,octopamine,0.9895740151405334,0.994,1670265016,1670265016,1794055377,19108.0,19138.0,31525.0,31555.0,30579.0,30609.0,19132,31536,30597,19114,31544,30591,False
neuron18,octopamine,0.9993209838867188,0.952,1670265016,1670265016,2069652905,20108.5,20138.5,33882.5,33912.5,24793.0,24823.0,20124,33897,24803,20123,33898,24813,False
neuron18,octopamine,0.998915195465088,0.989,1670265016,1670265016,5812981016,6981.5,7011.5,17087.0,17117.0,14397.5,14427.5,7005,17099,14415,6988,17105,14410,False
neuron18,octopamine,0.9981670379638672,0.963,1670265016,1670265016,1670597533,20012.0,20042.0,30158.0,30188.0,30685.5,30715.5,20030,30178,30695,20024,30168,30706,False
neuron18,octopamine,0.9810439944267272,0.984,1670265016,1670265016,1671292719,15071.0,15101.0,31479.0,31509.0,27822.5,27852.5,15087,31501,27840,15085,31487,27835,False
neuron18,octopamine,0.711410641670227,0.965,1670265016,1670265016,1700937093,17203.0,17233.0,15473.5,15503.5,13568.0,13598.0,17209,15485,13589,17227,15492,13577,False
neuron18,octopamine,0.989769458770752,0.987,1670265016,1670265016,5813055865,7077.0,7107.0,20143.5,20173.5,10684.0,10714.0,7089,20153,10696,7095,20164,10702,False
neuron18,octopamine,0.8325461149215698,0.988,1670265016,1670265016,581633934,11593.0,11623.0,12572.0,12602.0,12073.5,12103.5,11608,12573,12090,11608,12601,12087,False
neuron18,octopamine,0.4517438113689422,0.952,1670265016,1670265016,759888294,7756.0,7786.0,19485.5,19515.5,14489.5,14519.5,7772,19497,14499,7770,19504,14510,False
neuron18,octopamine,0.9991795420646667,0.971,1670265016,1670265016,857451691,3163.5,3193.5,16963.5,16993.5,13119.5,13149.5,3179,16973,13136,3178,16984,13133,False
neuron18,octopamine,0.9038788676261902,0.966,1670265016,1670265016,1640909284,18720.5,18750.5,30593.0,30623.0,28758.5,28788.5,18737,30613,28772,18734,30603,28775,False
neuron19,octopamine,0.8257374167442322,0.986,1353043462,1353043462,1698606868,18159.0,18189.0,28274.0,28304.0,26507.0,26537.0,18168,28289,26525,18180,28289,26519,False
neuron19,octopamine,0.9336994290351868,0.994,1353043462,1353043462,1263646370,11794.0,11824.0,22387.5,22417.5,20832.0,20862.0,11804,22409,20846,11814,22396,20848,False
neuron19,octopamine,0.6630152463912964,0.985,1353043462,1353043462,1316945065,15856.5,15886.5,15997.5,16027.5,26557.0,26587.0,15877,16013,26574,15866,16012,26570,False
neuron19,octopamine,0.9895231127738952,0.969,1353043462,1353043462,703179848,19655.0,19685.0,25088.0,25118.0,25531.5,25561.5,19661,25103,25547,19679,25103,25546,False
neuron19,octopamine,0.99970680475235,0.964,1353043462,1353043462,861233275,17902.5,17932.5,21323.0,21353.0,26481.0,26511.0,17918,21340,26503,17917,21336,26489,False
neuron19,octopamine,0.9986878037452698,0.97,1353043462,1353043462,1262654129,13710.5,13740.5,22451.0,22481.0,21778.0,21808.0,13730,22463,21800,13721,22469,21786,False
neuron19,octopamine,0.9896135926246644,0.985,1353043462,1353043462,1654262429,14471.0,14501.0,11530.0,11560.0,27528.0,27558.0,14486,11550,27547,14486,11540,27539,False
neuron19,octopamine,0.9983286261558532,0.97,1353043462,1353043462,2349505897,12062.5,12092.5,25445.5,25475.5,20117.5,20147.5,12074,25464,20135,12081,25457,20130,False
neuron19,octopamine,0.9803712964057922,0.997,1353043462,1353043462,1293688646,13134.5,13164.5,25430.0,25460.0,22888.0,22918.0,13143,25441,22898,13156,25449,22908,False
neuron19,octopamine,0.9939799308776855,0.993,1353043462,1353043462,1563099587,12208.5,12238.5,24420.5,24450.5,21781.0,21811.0,12230,24442,21792,12217,24429,21800,False
neuron19,octopamine,0.9884859323501588,0.984,1353043462,1353043462,1560419886,16690.5,16720.5,27205.5,27235.5,26970.0,27000.0,16699,27224,26985,16712,27217,26985,False
neuron19,octopamine,0.9994601607322692,0.986,1353043462,1353043462,1231217536,12639.5,12669.5,21513.5,21543.5,21367.0,21397.0,12657,21517,21385,12652,21540,21379,False
neuron19,octopamine,0.5256887078285217,0.97,1353043462,1353043462,862274410,19455.5,19485.5,21404.5,21434.5,26458.5,26488.5,19461,21420,26473,19480,21419,26474,False
neuron19,octopamine,0.9826310276985168,0.974,1353043462,1353043462,5813023541,19058.0,19088.0,8886.5,8916.5,22551.0,22581.0,19080,8904,22562,19066,8899,22570,False
neuron19,octopamine,0.9991416931152344,0.976,1353043462,1353043462,1445798041,16973.0,17003.0,23151.5,23181.5,24320.5,24350.5,16982,23173,24334,16994,23160,24337,False
neuron20,octopamine,0.7049428224563599,0.986,736860990,736860990,511660697,10616.0,10646.0,19493.5,19523.5,12959.0,12989.0,10631,19507,12969,10631,19510,12979,False
neuron20,octopamine,0.972692608833313,0.957,736860990,736860990,701371011,20074.0,20104.0,18920.0,18950.0,14032.5,14062.5,20084,18941,14053,20094,18929,14042,False
neuron20,octopamine,0.9997475743293762,0.963,736860990,736860990,792079254,14346.0,14376.0,27979.0,28009.0,16114.0,16144.0,14364,27990,16125,14358,27998,16133,False
neuron20,octopamine,0.9988822340965272,0.983,736860990,736860990,667538952,12131.5,12161.5,20548.5,20578.5,12049.0,12079.0,12144,20569,12069,12149,20558,12059,False
neuron20,octopamine,0.9989067316055298,0.981,736860990,736860990,916565289,19146.5,19176.5,19076.0,19106.0,14611.5,14641.5,19161,19083,14627,19162,19099,14626,False
neuron20,octopamine,0.717440664768219,0.96,736860990,736860990,673776769,22352.0,22382.0,28863.0,28893.0,13518.0,13548.0,22365,28874,13541,22369,28882,13525,False
neuron20,octopamine,0.9864404797554016,0.984,736860990,736860990,667538952,11409.5,11439.5,22855.5,22885.5,14453.0,14483.0,11418,22866,14471,11431,22875,14465,False
neuron20,octopamine,0.933120608329773,0.964,736860990,736860990,454477603,24327.0,24357.0,31330.5,31360.5,15114.5,15144.5,24342,31355,15133,24342,31336,15126,False
neuron20,octopamine,0.9649906754493712,0.977,736860990,736860990,707837502,19508.0,19538.0,34230.0,34260.0,12624.0,12654.0,19531,34248,12644,19515,34242,12634,False
neuron20,octopamine,0.9982903599739076,0.959,736860990,736860990,674427795,20090.5,20120.5,22122.5,22152.5,12449.0,12479.0,20113,22138,12466,20098,22137,12462,False
neuron20,octopamine,0.9999499320983888,0.971,736860990,736860990,5813096321,19470.5,19500.5,14354.0,14384.0,19396.5,19426.5,19482,14376,19410,19489,14362,19413,False
neuron20,octopamine,0.9084708094596864,0.978,736860990,736860990,734814622,12328.5,12358.5,21061.0,21091.0,18798.5,18828.5,12345,21076,18819,12342,21076,18808,False
neuron20,octopamine,0.9902328252792358,0.989,736860990,736860990,671574812,12703.0,12733.0,16871.5,16901.5,20613.5,20643.5,12725,16882,20629,12711,16891,20628,False
neuron20,octopamine,0.3894931674003601,0.978,736860990,736860990,387568523,14642.5,14672.5,28296.5,28326.5,13107.5,13137.5,14660,28317,13116,14655,28306,13129,False
neuron20,octopamine,0.7075722217559814,0.994,736860990,736860990,634888570,18070.0,18100.0,19809.0,19839.0,14575.5,14605.5,18082,19827,14584,18088,19821,14597,False
