neuron_class,gt_neurotransmitter,max_nt_value,conf,body,bodyId_pre,bodyId_post,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,x_pre,y_pre,z_pre,x_post,y_post,z_post,any_out_of_range
neuron11,acetylcholine,0.9918252229690552,0.992,1944507292,1944507292,1762354941,14477.0,14507.0,31260.5,31290.5,30652.0,30682.0,14493,31284,30668,14491,31267,30666,False
neuron11,acetylcholine,0.9980270266532898,0.986,1944507292,1944507292,880055173,16962.0,16992.0,14222.5,14252.5,12846.5,12876.5,16977,14238,12849,16977,14237,12874,False
neuron11,acetylcholine,0.9987295269966124,0.98,1944507292,1944507292,5812983645,15323.0,15353.0,13441.5,13471.5,13196.0,13226.0,15330,13459,13221,15346,13454,13201,False
neuron11,acetylcholine,0.9972997307777404,0.98,1944507292,1944507292,5813130064,15766.5,15796.5,30295.0,30325.0,29448.0,29478.0,15789,30306,29464,15774,30314,29462,False
neuron11,acetylcholine,0.9999518394470216,0.989,1944507292,1944507292,1173745411,15041.0,15071.0,12938.0,12968.0,13180.5,13210.5,15068,12951,13198,15044,12955,13193,False
neuron11,acetylcholine,0.8931159973144531,0.98,1944507292,1944507292,945057870,3396.5,3426.5,18134.5,18164.5,13826.5,13856.5,3416,18146,13838,3407,18153,13845,False
neuron11,acetylcholine,0.9996684789657592,0.992,1944507292,1944507292,5813047691,14458.5,14488.5,30685.5,30715.5,29580.5,29610.5,14472,30708,29601,14475,30693,29590,False
neuron11,acetylcholine,0.9934908747673036,0.973,1944507292,1944507292,5813067858,12464.0,12494.0,13218.0,13248.0,9718.5,9748.5,12477,13233,9722,12481,13233,9745,False
neuron11,acetylcholine,0.9997175335884094,0.967,1944507292,1944507292,5813085240,13041.5,13071.5,14618.5,14648.5,12194.0,12224.0,13058,14631,12225,13055,14636,12193,True
neuron11,acetylcholine,0.9737875461578368,0.986,1944507292,1944507292,914027038,3159.5,3189.5,21988.0,22018.0,12141.5,12171.5,3180,22003,12151,3169,22003,12162,False
neuron12,acetylcholine,0.9999922513961792,0.995,5813056596,5813056596,1068958652,15775.0,15805.0,14006.5,14036.5,11461.0,11491.0,15792,14020,11484,15788,14023,11468,False
neuron12,acetylcholine,0.9686279892921448,0.983,5813056596,5813056596,5813077613,16261.5,16291.5,14810.0,14840.0,12344.0,12374.0,16267,14827,12355,16286,14823,12363,False
neuron12,acetylcholine,0.9996453523635864,0.984,5813056596,5813056596,1762359683,20536.0,20566.0,32575.5,32605.5,26239.0,26269.0,20548,32595,26246,20554,32586,26262,False
neuron12,acetylcholine,0.9965845346450806,0.988,5813056596,5813056596,1642623277,19752.5,19782.5,31696.5,31726.5,26435.0,26465.0,19769,31710,26442,19766,31713,26458,False
neuron12,acetylcholine,0.9426285624504088,0.979,5813056596,5813056596,5812996003,7477.0,7507.0,19431.5,19461.5,13874.0,13904.0,7489,19438,13884,7495,19455,13894,False
neuron12,acetylcholine,0.999740183353424,0.971,5813056596,5813056596,2041621893,19826.5,19856.5,32924.5,32954.5,25995.5,26025.5,19823,32938,26007,19860,32941,26014,True
neuron12,acetylcholine,0.9900552034378052,0.968,5813056596,5813056596,1825789179,20693.5,20723.5,31332.5,31362.5,26712.0,26742.0,20704,31344,26719,20713,31351,26735,False
neuron12,acetylcholine,0.989635169506073,0.989,5813056596,5813056596,608922563,6971.5,7001.5,20872.0,20902.0,14319.5,14349.5,6993,20883,14348,6980,20891,14321,False
neuron12,acetylcholine,0.9999717473983764,0.993,5813056596,5813056596,1886512087,20889.5,20919.5,32079.0,32109.0,27615.5,27645.5,20903,32091,27619,20906,32097,27642,False
neuron12,acetylcholine,0.995342254638672,0.993,5813056596,5813056596,5812982602,15787.5,15817.5,14053.5,14083.5,11412.5,11442.5,15804,14076,11436,15801,14061,11419,False
neuron12,acetylcholine,0.8192604780197144,0.969,5813056596,5813056596,939738424,15502.0,15532.0,14172.5,14202.5,11475.5,11505.5,15514,14194,11498,15520,14181,11483,False
neuron12,acetylcholine,0.9999977350234984,0.986,5813056596,5813056596,1762354941,20383.0,20413.0,33106.5,33136.5,26993.5,27023.5,20409,33116,27014,20387,33127,27003,False
neuron12,acetylcholine,0.982858419418335,0.977,5813056596,5813056596,514375643,7229.0,7259.0,20933.0,20963.0,10148.0,10178.0,7237,20948,10171,7251,20948,10155,False
neuron12,acetylcholine,0.9992440938949584,0.994,5813056596,5813056596,1825789179,19443.0,19473.0,31933.5,31963.5,26589.5,26619.5,19453,31941,26606,19463,31956,26603,False
neuron12,acetylcholine,0.999423623085022,0.995,5813056596,5813056596,1978261876,19874.5,19904.5,31839.5,31869.5,26835.5,26865.5,19888,31845,26853,19891,31864,26848,False
neuron13,acetylcholine,0.9979193806648254,0.96,724816115,724816115,1670916819,14589.5,14619.5,31168.0,31198.0,27531.5,27561.5,14600,31185,27557,14609,31181,27536,False
neuron13,acetylcholine,0.989498257637024,0.957,724816115,724816115,1916472181,15692.0,15722.0,30057.0,30087.0,27095.0,27125.0,15707,30081,27107,15707,30063,27113,False
neuron13,acetylcholine,0.9857103228569032,0.955,724816115,724816115,1693827279,14932.5,14962.5,31559.5,31589.5,27831.5,27861.5,14948,31586,27842,14947,31563,27851,False
neuron13,acetylcholine,0.9644959568977356,0.994,724816115,724816115,604709727,6322.5,6352.5,16570.0,16600.0,14799.5,14829.5,6328,16585,14809,6347,16585,14820,False
neuron13,acetylcholine,0.8808867335319519,0.966,724816115,724816115,730537677,2318.5,2348.5,18292.0,18322.0,11741.5,11771.5,2336,18303,11750,2331,18311,11763,False
neuron13,acetylcholine,0.9994131326675416,0.978,724816115,724816115,415848228,13482.5,13512.5,13879.0,13909.0,12579.5,12609.5,13498,13883,12597,13497,13905,12592,False
neuron13,acetylcholine,0.5595443248748779,0.982,724816115,724816115,1578826464,14492.5,14522.5,31418.0,31448.0,27240.5,27270.5,14507,31427,27250,14508,31439,27261,False
neuron13,acetylcholine,0.9945129156112672,0.993,724816115,724816115,699515201,3476.5,3506.5,17731.0,17761.0,13027.5,13057.5,3493,17755,13035,3490,17737,13050,False
neuron13,acetylcholine,0.7513299584388733,0.984,724816115,724816115,1916800213,16271.5,16301.5,29732.0,29762.0,28021.5,28051.5,16281,29745,28032,16292,29749,28041,False
neuron13,acetylcholine,0.9999997615814208,0.973,724816115,724816115,5812980611,12208.0,12238.0,13633.0,13663.0,11724.5,11754.5,12227,13637,11745,12219,13659,11734,False
neuron13,acetylcholine,0.9999980926513672,0.965,724816115,724816115,631400190,13549.5,13579.5,13612.5,13642.5,11997.0,12027.0,13580,13619,12006,13549,13636,12018,True
neuron13,acetylcholine,0.9594802260398864,0.994,724816115,724816115,1671620613,15682.5,15712.5,30626.0,30656.0,27547.5,27577.5,15689,30644,27557,15706,30638,27568,False
neuron13,acetylcholine,0.9545140266418456,0.991,724816115,724816115,5901218894,15687.5,15717.5,30753.5,30783.5,27334.5,27364.5,15692,30769,27351,15713,30768,27348,False
neuron13,acetylcholine,0.9980734586715698,0.995,724816115,724816115,1669924220,14970.0,15000.0,31406.5,31436.5,27941.0,27971.0,14987,31412,27962,14983,31431,27950,False
neuron13,acetylcholine,0.7752792239189148,0.983,724816115,724816115,1640555311,16065.0,16095.0,30350.0,30380.0,25983.5,26013.5,16080,30361,25991,16080,30369,26006,False
neuron14,acetylcholine,0.6736371517181396,0.967,1975878958,1975878958,514068564,7639.0,7669.0,18179.0,18209.0,15383.5,15413.5,7658,18188,15407,7650,18200,15390,False
neuron14,acetylcholine,0.8140606880187988,0.964,1975878958,1975878958,1406966879,21569.0,21599.0,26471.0,26501.0,29170.0,29200.0,21584,26483,29179,21584,26489,29191,False
neuron14,acetylcholine,0.9972121119499208,0.982,1975878958,1975878958,5813034493,20889.5,20919.5,26830.5,26860.5,32152.0,32182.0,20909,26847,32159,20900,26844,32175,False
neuron14,acetylcholine,0.9999852180480956,0.991,1975878958,1975878958,1578826464,20434.5,20464.5,27437.5,27467.5,29986.5,30016.5,20445,27446,30011,20454,27459,29992,False
neuron14,acetylcholine,0.999428689479828,0.99,1975878958,1975878958,756874510,10890.5,10920.5,15242.5,15272.5,10122.0,10152.0,10897,15251,10137,10914,15264,10137,False
neuron14,acetylcholine,0.9918500185012816,0.971,1975878958,1975878958,574377845,7208.5,7238.5,18557.5,18587.5,15825.0,15855.0,7217,18565,15837,7230,18580,15843,False
neuron14,acetylcholine,0.999030351638794,0.992,1975878958,1975878958,1670287030,21019.5,21049.5,28726.5,28756.5,32461.5,32491.5,21041,28740,32481,21028,28743,32472,False
neuron14,acetylcholine,0.9999529123306274,0.996,1975878958,1975878958,1732995501,20333.0,20363.0,28976.0,29006.0,31930.0,31960.0,20355,28979,31944,20341,29003,31946,False
neuron14,acetylcholine,0.9999442100524902,0.994,1975878958,1975878958,574377845,12145.0,12175.0,15959.5,15989.5,10481.5,10511.5,12162,15970,10486,12158,15979,10507,False
neuron14,acetylcholine,0.9985570311546326,0.993,1975878958,1975878958,1640555311,20928.0,20958.0,28328.5,28358.5,31177.5,31207.5,20937,28348,31187,20949,28339,31198,False
neuron14,acetylcholine,0.9981196522712708,0.968,1975878958,1975878958,5813078679,11119.5,11149.5,15194.0,15224.0,10322.0,10352.0,11124,15209,10336,11145,15209,10338,False
neuron14,acetylcholine,0.9844116568565368,0.991,1975878958,1975878958,5813016204,5986.5,6016.5,20443.0,20473.0,17913.5,17943.5,6004,20453,17936,5999,20463,17921,False
neuron14,acetylcholine,0.9674149751663208,0.971,1975878958,1975878958,1130947782,6398.0,6428.0,18655.0,18685.0,16455.5,16485.5,6408,18681,16470,6418,18659,16471,False
neuron14,acetylcholine,0.9786971211433412,0.974,1975878958,1975878958,2194487531,21936.0,21966.0,28247.0,28277.0,31000.0,31030.0,21950,28270,31009,21952,28254,31021,False
neuron14,acetylcholine,0.99997079372406,0.982,1975878958,1975878958,1672320134,20337.5,20367.5,27434.5,27464.5,29743.5,29773.5,20344,27450,29765,20361,27449,29752,False
neuron15,acetylcholine,0.9904528856277466,0.966,636789080,636789080,539949536,13505.0,13535.0,14877.0,14907.0,13064.0,13094.0,13517,14882,13072,13523,14902,13086,False
neuron15,acetylcholine,0.9993730187416076,0.989,636789080,636789080,5813061597,13504.5,13534.5,15028.0,15058.0,12727.5,12757.5,13525,15053,12735,13514,15033,12750,False
neuron15,acetylcholine,0.998916745185852,0.974,636789080,636789080,5812982825,11914.5,11944.5,15273.5,15303.5,11021.5,11051.5,11941,15295,11039,11918,15282,11034,False
neuron15,acetylcholine,0.9999996423721312,0.955,636789080,636789080,477900959,12029.0,12059.0,15122.0,15152.0,10890.5,10920.5,12042,15139,10913,12046,15135,10898,False
neuron15,acetylcholine,0.9235695004463196,0.994,636789080,636789080,855384597,6378.0,6408.0,20366.5,20396.5,15908.0,15938.0,6389,20373,15926,6397,20390,15920,False
neuron15,acetylcholine,0.9930866360664368,0.988,636789080,636789080,1640887603,21954.5,21984.5,29762.0,29792.0,31917.5,31947.5,21971,29773,31924,21968,29781,31941,False
neuron15,acetylcholine,0.9932563304901124,0.993,636789080,636789080,5813062199,21256.0,21286.0,30199.5,30229.5,30402.5,30432.5,21265,30219,30412,21277,30210,30423,False
neuron15,acetylcholine,0.9990274906158448,0.99,636789080,636789080,5812981341,10928.5,10958.5,15285.5,15315.5,11618.5,11648.5,10948,15298,11642,10939,15303,11625,False
neuron15,acetylcholine,0.9999655485153198,0.971,636789080,636789080,1141636055,17658.0,17688.0,14595.0,14625.0,12995.0,13025.0,17664,14602,13014,17682,14618,13006,False
neuron15,acetylcholine,0.9998741149902344,0.986,636789080,636789080,5812982421,15491.0,15521.0,14583.0,14613.0,13278.5,13308.5,15516,14598,13287,15496,14598,13300,False
neuron15,acetylcholine,0.9998959302902222,0.993,636789080,636789080,450302778,4736.0,4766.0,22483.5,22513.5,13043.0,13073.0,4747,22503,13065,4755,22494,13051,False
neuron15,acetylcholine,0.995439350605011,0.993,636789080,636789080,5813047691,23023.0,23053.0,29191.0,29221.0,29629.0,29659.0,23038,29208,29634,23038,29204,29654,False
neuron15,acetylcholine,0.954913854598999,0.991,636789080,636789080,760569606,5436.5,5466.5,18322.5,18352.5,16548.0,16578.0,5448,18345,16573,5455,18330,16553,False
neuron15,acetylcholine,0.9952750205993652,0.996,636789080,636789080,1640887603,21948.0,21978.0,29778.0,29808.0,32031.0,32061.0,21956,29801,32050,21970,29785,32042,False
neuron15,acetylcholine,0.997669756412506,0.999,636789080,636789080,1068613231,13598.5,13628.5,14668.5,14698.5,13121.5,13151.5,13612,14690,13128,13615,14677,13145,False
neuron16,acetylcholine,0.9934229254722596,0.994,5813069089,5813069089,5813054773,15524.0,15554.0,33298.0,33328.0,30643.5,30673.5,15536,33317,30665,15542,33309,30652,False
neuron16,acetylcholine,0.9998236298561096,0.965,5813069089,5813069089,518869381,16595.0,16625.0,14411.5,14441.5,10719.0,10749.0,16618,14418,10731,16602,14435,10737,False
neuron16,acetylcholine,0.9995391368865968,0.991,5813069089,5813069089,943048975,4632.0,4662.0,17786.5,17816.5,15342.5,15372.5,4641,17811,15353,4653,17792,15362,False
neuron16,acetylcholine,0.999996542930603,0.987,5813069089,5813069089,5813056121,13132.5,13162.5,15115.5,15145.5,9430.0,9460.0,13155,15123,9444,13140,15138,9446,False
neuron16,acetylcholine,0.9944792985916138,0.996,5813069089,5813069089,5813047691,15330.5,15360.5,32401.0,32431.0,28702.0,28732.0,15349,32419,28709,15342,32413,28725,False
neuron16,acetylcholine,0.9984671473503112,0.992,5813069089,5813069089,5812981706,13332.0,13362.0,14656.0,14686.0,9015.0,9045.0,13338,14676,9038,13356,14666,9022,False
neuron16,acetylcholine,0.999811828136444,0.969,5813069089,5813069089,539949536,13284.0,13314.0,15271.0,15301.0,9922.0,9952.0,13304,15283,9932,13294,15289,9942,False
neuron16,acetylcholine,0.9927911758422852,0.991,5813069089,5813069089,422666053,2866.5,2896.5,21479.5,21509.5,12841.0,12871.0,2880,21495,12868,2883,21494,12844,False
neuron16,acetylcholine,0.9969593286514282,0.991,5813069089,5813069089,5813032595,15206.5,15236.5,31829.5,31859.5,29355.5,29385.5,15218,31836,29370,15225,31853,29371,False
neuron16,acetylcholine,0.9913426637649536,0.991,5813069089,5813069089,760225398,5837.0,5867.0,17940.0,17970.0,15022.5,15052.5,5861,17956,15028,5843,17954,15047,False
neuron16,acetylcholine,0.9898723363876344,0.976,5813069089,5813069089,1730327790,14814.0,14844.0,32525.0,32555.0,29918.0,29948.0,14823,32536,29929,14835,32544,29937,False
neuron16,acetylcholine,0.87566077709198,0.967,5813069089,5813069089,636758191,3013.5,3043.5,17890.5,17920.5,12985.5,13015.5,3017,17904,13000,3040,17907,13001,False
neuron16,acetylcholine,0.9975237250328064,0.99,5813069089,5813069089,1640555311,15229.0,15259.0,33658.5,33688.5,28725.0,28755.0,15239,33666,28748,15249,33681,28732,False
neuron16,acetylcholine,0.9970093369483948,0.954,5813069089,5813069089,915724147,3393.5,3423.5,21382.5,21412.5,14377.0,14407.0,3399,21400,14395,3418,21395,14389,False
neuron16,acetylcholine,0.9871646165847778,0.995,5813069089,5813069089,851317951,3730.5,3760.5,22698.5,22728.5,13898.5,13928.5,3749,22722,13908,3742,22705,13919,False
neuron17,acetylcholine,0.99858957529068,0.969,542634818,542634818,2376180863,4700.5,4730.5,19640.5,19670.5,13150.0,13180.0,4723,19645,13162,4708,19666,13168,False
neuron17,acetylcholine,0.8734813928604126,0.977,542634818,542634818,610274046,20953.0,20983.0,30925.5,30955.5,24338.0,24368.0,20958,30944,24354,20978,30937,24352,False
neuron17,acetylcholine,0.9997856020927428,0.988,542634818,542634818,1578826464,21075.5,21105.5,31136.5,31166.5,25619.0,25649.0,21088,31165,25638,21093,31138,25630,False
neuron17,acetylcholine,0.996130347251892,0.961,542634818,542634818,359214479,2945.5,2975.5,18433.5,18463.5,10083.0,10113.0,2960,18448,10105,2961,18449,10091,False
neuron17,acetylcholine,0.9999980926513672,0.977,542634818,542634818,477900945,10898.5,10928.5,13886.0,13916.0,12591.5,12621.5,10915,13905,12593,10912,13897,12620,False
neuron17,acetylcholine,0.99748033285141,0.988,542634818,542634818,329210713,3509.5,3539.5,20510.5,20540.5,11382.5,11412.5,3519,20520,11402,3530,20531,11393,False
neuron17,acetylcholine,0.915355920791626,0.962,542634818,542634818,509695478,17118.0,17148.0,13353.5,13383.5,13384.5,13414.5,17121,13370,13403,17145,13367,13396,False
neuron17,acetylcholine,0.999933123588562,0.988,542634818,542634818,753852432,14719.5,14749.5,12739.0,12769.0,13378.0,13408.0,14745,12760,13387,14724,12748,13399,False
neuron17,acetylcholine,0.9997856020927428,0.988,542634818,542634818,604031203,21080.0,21110.0,31150.0,31180.0,25628.5,25658.5,21088,31165,25638,21102,31165,25649,False
neuron17,acetylcholine,0.99998140335083,0.983,542634818,542634818,5813078064,14371.5,14401.5,12421.5,12451.5,13456.0,13486.0,14376,12443,13474,14397,12430,13468,False
neuron17,acetylcholine,0.9927380681037904,0.978,542634818,542634818,573333835,5911.5,5941.5,20305.0,20335.0,12381.5,12411.5,5919,20312,12399,5934,20328,12394,False
neuron17,acetylcholine,0.9999995231628418,0.966,542634818,542634818,5812983455,15681.0,15711.0,11979.5,12009.5,13211.0,13241.0,15706,12001,13223,15686,11988,13229,False
neuron17,acetylcholine,0.9899423122406006,0.963,542634818,542634818,478613576,5645.0,5675.0,20690.0,20720.0,12954.0,12984.0,5660,20705,12959,5660,20705,12979,False
neuron17,acetylcholine,0.9698346257209778,0.99,542634818,542634818,5813032595,20904.5,20934.5,30899.5,30929.5,24672.0,24702.0,20927,30910,24682,20912,30919,24692,False
neuron17,acetylcholine,0.994232714176178,0.979,542634818,542634818,5813047407,4074.0,4104.0,18425.5,18455.5,9556.5,9586.5,4094,18431,9571,4084,18450,9572,False
neuron18,acetylcholine,0.9980777502059937,0.992,1881751117,1881751117,1702651358,19497.0,19527.0,35998.5,36028.5,27263.0,27293.0,19512,36024,27273,19512,36003,27283,False
neuron18,acetylcholine,0.9995774626731871,0.969,1881751117,1881751117,1982328197,19895.0,19925.0,35086.0,35116.0,28479.5,28509.5,19906,35102,28500,19914,35100,28489,False
neuron18,acetylcholine,0.998830258846283,0.991,1881751117,1881751117,5813130064,19775.0,19805.0,34574.0,34604.0,28262.5,28292.5,19785,34589,28283,19795,34589,28272,False
neuron18,acetylcholine,1.0,0.985,1881751117,1881751117,446533552,12365.0,12395.0,15141.0,15171.0,9780.0,9810.0,12369,15156,9802,12391,15156,9788,False
neuron18,acetylcholine,0.9962677359580994,0.951,1881751117,1881751117,1952665929,20242.0,20272.0,36519.0,36549.0,27274.5,27304.5,20253,36528,27296,20261,36540,27283,False
neuron18,acetylcholine,0.9944937825202942,0.979,1881751117,1881751117,1671292719,20296.0,20326.0,35530.0,35560.0,27731.5,27761.5,20309,35547,27754,20313,35543,27739,False
neuron18,acetylcholine,0.9999438524246216,0.993,1881751117,1881751117,1946178096,19654.5,19684.5,34791.0,34821.0,28794.5,28824.5,19677,34811,28817,19662,34801,28802,False
neuron18,acetylcholine,0.9397155046463012,0.953,1881751117,1881751117,5813022117,15177.0,15207.0,13524.0,13554.0,11805.0,11835.0,15186,13545,11820,15198,13533,11820,False
neuron18,acetylcholine,0.9950858950614928,0.978,1881751117,1881751117,1824101645,19413.5,19443.5,35550.0,35580.0,26821.0,26851.0,19428,35574,26841,19429,35556,26831,False
neuron18,acetylcholine,0.9933413863182068,0.984,1881751117,1881751117,5813105722,4865.0,4895.0,20073.0,20103.0,15052.5,15082.5,4875,20090,15061,4885,20086,15074,False
neuron18,acetylcholine,0.9982301592826844,0.982,1881751117,1881751117,5813020057,13428.5,13458.5,15605.0,15635.0,11139.0,11169.0,13453,15620,11147,13434,15620,11161,False
neuron18,acetylcholine,0.9859970808029176,0.964,1881751117,1881751117,5812981142,17407.5,17437.5,15081.5,15111.5,12511.5,12541.5,17421,15096,12517,17424,15097,12536,False
neuron18,acetylcholine,1.0,0.975,1881751117,1881751117,674393414,14289.5,14319.5,14158.5,14188.5,11032.0,11062.0,14313,14178,11040,14296,14169,11054,False
neuron18,acetylcholine,0.999744713306427,0.964,1881751117,1881751117,939738424,17477.5,17507.5,14510.5,14540.5,12032.0,12062.0,17488,14516,12049,17497,14535,12045,False
neuron18,acetylcholine,0.990375816822052,0.988,1881751117,1881751117,698185483,6688.5,6718.5,20873.0,20903.0,14556.0,14586.0,6697,20890,14564,6710,20886,14578,False
neuron19,acetylcholine,0.9110497236251832,0.996,1630051981,1630051981,1762354941,20906.5,20936.5,33058.0,33088.0,30978.0,31008.0,20921,33068,30987,20922,33078,30999,False
neuron19,acetylcholine,0.9904404878616332,0.97,1630051981,1630051981,5812979175,17803.5,17833.5,13233.0,13263.0,13684.0,13714.0,17807,13248,13702,17830,13248,13696,False
neuron19,acetylcholine,0.9999947547912598,0.963,1630051981,1630051981,1669924220,20860.0,20890.0,32496.5,32526.5,31322.5,31352.5,20878,32521,31326,20872,32502,31349,False
neuron19,acetylcholine,1.0,0.975,1630051981,1630051981,815922095,14381.0,14411.0,13704.5,13734.5,13609.0,13639.0,14408,13720,13624,14384,13719,13624,False
neuron19,acetylcholine,0.9972689747810364,0.986,1630051981,1630051981,508949033,11433.5,11463.5,14304.5,14334.5,12534.5,12564.5,11433,14315,12550,11464,14324,12549,True
neuron19,acetylcholine,0.9980865716934204,0.995,1630051981,1630051981,1672293837,20796.0,20826.0,33189.5,33219.5,30880.5,30910.5,20814,33196,30901,20808,33213,30890,False
neuron19,acetylcholine,0.999927282333374,0.99,1630051981,1630051981,2135408892,20718.0,20748.0,32963.5,32993.5,31230.5,31260.5,20722,32973,31253,20744,32984,31238,False
neuron19,acetylcholine,1.0,0.98,1630051981,1630051981,5812983206,11579.5,11609.5,14103.0,14133.0,12663.5,12693.5,11595,14114,12692,11594,14122,12665,False
neuron19,acetylcholine,0.9999953508377076,0.995,1630051981,1630051981,1671620613,20784.5,20814.5,32932.0,32962.0,31269.5,31299.5,20793,32940,31283,20806,32954,31286,False
neuron19,acetylcholine,0.9999116659164428,0.981,1630051981,1630051981,328861282,14597.5,14627.5,13163.5,13193.5,13848.0,13878.0,14603,13174,13861,14622,13183,13865,False
neuron19,acetylcholine,1.0,0.955,1630051981,1630051981,488188560,13472.5,13502.5,13796.0,13826.0,12953.5,12983.5,13483,13820,12962,13492,13802,12975,False
neuron19,acetylcholine,0.9999518394470216,0.997,1630051981,1630051981,1670973150,19418.5,19448.5,32369.0,32399.0,30935.0,30965.0,19438,32392,30958,19429,32376,30942,False
neuron19,acetylcholine,0.9894925355911256,0.995,1630051981,1630051981,1669924220,20482.5,20512.5,33296.5,33326.5,31039.5,31069.5,20504,33308,31060,20491,33315,31049,False
neuron19,acetylcholine,0.9984194040298462,0.988,1630051981,1630051981,5813054622,19635.0,19665.0,32417.0,32447.0,31678.5,31708.5,19648,32435,31686,19652,32429,31701,False
neuron19,acetylcholine,0.9778218865394592,0.974,1630051981,1630051981,662728826,11433.0,11463.0,13966.5,13996.5,12625.5,12655.5,11448,13989,12643,11448,13974,12638,False
neuron20,acetylcholine,0.6889997124671936,0.991,1692817033,1692817033,757556799,18625.5,18655.5,34510.0,34540.0,29432.0,29462.0,18639,34530,29442,18642,34520,29452,False
neuron20,acetylcholine,0.9948924779891968,0.997,1692817033,1692817033,1670597533,20018.0,20048.0,35154.5,35184.5,30818.0,30848.0,20038,35174,30840,20028,35165,30826,False
neuron20,acetylcholine,0.993913233280182,0.975,1692817033,1692817033,5813047212,7298.0,7328.0,17024.5,17054.5,13158.5,13188.5,7304,17041,13164,7322,17038,13183,False
neuron20,acetylcholine,1.0,0.953,1692817033,1692817033,415511327,12146.0,12176.0,14495.5,14525.5,11176.0,11206.0,12157,14497,11192,12165,14524,11190,False
neuron20,acetylcholine,0.9794796109199524,0.984,1692817033,1692817033,5813069085,18615.5,18645.5,34405.0,34435.0,30034.0,30064.0,18628,34430,30044,18633,34410,30054,False
neuron20,acetylcholine,0.9990656971931458,0.993,1692817033,1692817033,1640922516,19064.5,19094.5,34988.0,35018.0,29582.5,29612.5,19082,35001,29606,19077,35005,29589,False
neuron20,acetylcholine,0.989132821559906,0.978,1692817033,1692817033,860607168,16162.0,16192.0,14036.5,14066.5,12617.5,12647.5,16168,14043,12632,16186,14060,12633,False
neuron20,acetylcholine,0.9995856881141664,0.984,1692817033,1692817033,693099102,12099.0,12129.0,15132.0,15162.0,11569.0,11599.0,12123,15155,11591,12105,15139,11577,False
neuron20,acetylcholine,0.9996161460876464,0.984,1692817033,1692817033,693099102,12315.0,12345.0,15698.0,15728.0,11584.0,11614.0,12334,15701,11596,12326,15725,11602,False
neuron20,acetylcholine,0.9998568296432496,0.993,1692817033,1692817033,5813041206,13884.5,13914.5,14399.5,14429.5,12285.0,12315.0,13899,14419,12290,13900,14410,12310,False
neuron20,acetylcholine,0.9993171691894532,0.969,1692817033,1692817033,5812987762,15484.5,15514.5,14274.5,14304.5,12657.5,12687.5,15491,14286,12680,15508,14293,12665,False
neuron20,acetylcholine,0.9896557331085204,0.99,1692817033,1692817033,1670916819,19032.0,19062.0,34431.5,34461.5,29655.0,29685.0,19039,34448,29677,19055,34445,29663,False
neuron20,acetylcholine,0.9981740713119508,0.952,1692817033,1692817033,732280395,4145.5,4175.5,19204.0,19234.0,12167.5,12197.5,4158,19221,12189,4163,19217,12176,False
neuron20,acetylcholine,0.9998494386672974,0.98,1692817033,1692817033,1640922516,19043.0,19073.0,35149.5,35179.5,29902.0,29932.0,19057,35173,29922,19059,35156,29912,False
neuron20,acetylcholine,0.9999618530273438,0.955,1692817033,1692817033,5812981950,12155.0,12185.0,15009.5,15039.5,11275.0,11305.0,12179,15017,11293,12161,15032,11287,False
